scenario,location,fossil_depletion,human_toxicity,land_occupation,marine_toxicity,metal_depletion,climate_change,tech_type
168,PRT_1,8150992.639255455,107629163.1546353,2614283.8609915413,15499794.341999307,82269804.29211466,24441146.34452764,battery
168,PRT_2,8429911.385470899,111312124.55233452,2703742.0176885934,16030181.669752138,85084994.00950383,25277497.71867224,battery
168,PRT_1,1345463873.331505,1132239436.2085812,561161455.8884403,39288686.18997628,49404152.99730275,4459219760.842741,pumped_hydro
168,PRT_2,221829515.18749672,186674744.81377667,92519893.07852028,6477609.977216219,8145368.690208117,735201128.227192,pumped_hydro
169,PRT_1,5016898.138049453,66245250.37966826,1609079.5826972104,9540051.477905488,50636682.700832896,15043412.13573411,battery
169,PRT_2,5192319.361021447,68561586.59338409,1665342.7757078933,9873629.607542507,52407248.60873044,15569421.171976617,battery
169,PRT_1,1345598909.936104,1132353072.68154,561217776.4921645,39292629.37335519,49409111.41291396,4459667307.52727,pumped_hydro
169,PRT_2,221184942.291532,186132321.5894984,92251056.8266556,6458787.9019914,8121700.586886023,733064844.7847595,pumped_hydro
170,PRT_1,1657784.5565823067,21890090.25187024,531704.4933155554,3152416.00963038,16732392.858715,4970947.312599601,battery
170,PRT_2,1718291.219811356,22689045.89038456,551110.9141237827,3267474.491201594,17343100.236642096,5152379.47384068,battery
170,PRT_1,1345388194.084592,1132175750.3456197,561129891.8478001,39286476.2917828,49401374.12737744,4458968939.992023,pumped_hydro
170,PRT_2,221724843.2383464,186586660.9112343,92476236.86110696,6474553.46752869,8141525.23584799,734854217.9657509,pumped_hydro
171,PRT_1,3048085.554540081,40248214.17196715,977618.4600853068,5796189.657276602,30765013.92357291,9139832.215080963,battery
171,PRT_2,4616621.194639042,60959823.88549184,1480697.9733156506,8778891.386455305,46596597.36957829,13843162.32749386,battery
171,PRT_1,1737681957.577737,1462300162.0147414,724746428.7323462,50741786.89035244,63806027.79044003,5759133245.327474,pumped_hydro
171,PRT_2,286872905.8116989,241410285.01604867,119647967.27067268,8376932.146780477,10533700.094383745,950771964.8231091,pumped_hydro
172,PRT_1,4708002.86436355,62166466.20200613,1510006.9955322454,8952661.27560193,47518933.1410419,14117174.691606116,battery
172,PRT_2,6979067.422101247,92154565.64430764,2238409.9868402933,13271280.508897342,70441299.16061236,20927071.801095743,battery
172,PRT_1,1736473399.0309389,1461283131.6248703,724242367.2803146,50706495.955806725,63761650.67074496,5755127765.685218,pumped_hydro
172,PRT_2,287206724.58624816,241691201.35173267,119787195.25980116,8386679.938109213,10545957.602101412,951878327.6958072,pumped_hydro
173,PRT_1,3511809.637988632,46371423.60732457,1126349.5951711284,6677999.79292423,35445485.52737714,10530331.346740495,battery
173,PRT_2,5336774.822040913,70469037.75556087,1711674.2591344048,10148323.750510707,53865270.10782532,16002577.870712817,battery
173,PRT_1,1737583864.804499,1462217614.6431854,724705516.5350485,50738922.49818135,63802425.9171582,5758808140.178616,pumped_hydro
173,PRT_2,286808218.1371685,241355848.81929028,119620987.55732846,8375043.211822535,10531324.82453601,950557572.9228388,pumped_hydro
174,PRT_1,4861824.288552713,64197589.51341742,1559342.4427016834,9245165.581009235,49071487.41560112,14578415.684687717,battery
174,PRT_2,7208034.364744967,95177942.24608926,2311847.003575072,13706680.303641628,72752314.07552502,21613640.27206488,battery
174,PRT_1,1736475681.1999412,1461285052.123663,724243319.1195316,50706562.59707709,63761734.469818845,5755135329.391174,pumped_hydro
174,PRT_2,287207939.22263545,241692223.496768,119787701.85617805,8386715.406521855,10546002.202393629,951882353.3190053,pumped_hydro
175,PRT_1,5308731.385806059,70098740.33198063,1702679.8328111072,10094996.810649443,53582221.39059197,15918488.268457688,battery
175,PRT_2,7948417.383527901,104954273.57802238,2549311.5017804364,15114580.54761637,80225166.61659184,23833714.62545428,battery
175,PRT_1,1737574328.860677,1462209589.922588,724701539.316318,50738644.04053431,63802075.76637608,5758776535.562565,pumped_hydro
175,PRT_2,286799764.5975973,241348734.96728152,119617461.78404889,8374796.361297603,10531014.418607896,950529555.6780416,pumped_hydro
176,PRT_1,4779418.333532499,63109466.3399196,1532912.21907206,9088463.764200086,48239745.55395751,14331317.435989805,battery
176,PRT_2,6999224.209116655,92420724.40734053,2244874.9126862627,13309610.325541962,70644746.15121925,20987512.90355809,battery
176,PRT_1,1736483011.662233,1461291220.8797753,724246376.483593,50706776.65279301,63762003.63741806,5755159624.463646,pumped_hydro
176,PRT_2,287204421.8119673,241689263.51311412,119786234.82660513,8386612.695147227,10545873.04642129,951870695.6985598,pumped_hydro
177,PRT_1,5556557.312429076,73371138.95518607,1782165.5284778627,10566258.541002693,56083584.27780588,16661606.3166068,battery
177,PRT_2,8264545.867142339,109128568.12675036,2650704.0105569446,15715725.303664085,83415922.5930932,24781641.200002123,battery
177,PRT_1,1737589762.2144487,1462222577.452109,724707976.2065566,50739094.70755348,63802642.4644392,5758827685.740196,pumped_hydro
177,PRT_2,286801029.7617116,241349799.6325853,119617989.4543568,8374833.305162726,10531060.874230158,950533748.7633638,pumped_hydro
178,PRT_1,3807309.406210896,50273327.850616366,1221125.8155874892,7239917.321041631,38428031.23388776,11416401.718723329,battery
178,PRT_2,5734392.630559151,75719351.90504181,1839202.99896492,10904427.27452421,57878516.1917824,17194854.134143766,battery
178,PRT_1,1736478832.5533528,1461287704.061542,724244633.4752003,50706654.619269416,63761850.1845171,5755145773.801972,pumped_hydro
178,PRT_2,287209647.66900706,241693661.1944981,119788414.40912887,8386765.294604841,10546064.934918515,951888015.5578594,pumped_hydro
179,PRT_1,5965819.046089487,78775204.42973284,1913428.8472639727,11344503.962699696,60214355.120407104,17888797.45372491,battery
179,PRT_2,8898944.663158087,117505438.83972897,2854175.9810589235,16922087.682363793,89819052.50637652,26683916.72648688,battery
179,PRT_1,1737592014.8193555,1462224473.0720212,724708915.7152815,50739160.48552719,63802725.17794764,5758835151.462994,pumped_hydro
179,PRT_2,286783697.1387691,241335213.82346967,119610760.42344962,8374327.177872999,10530424.436810568,950476303.9101318,pumped_hydro
180,PRT_1,4667580.38378425,61632710.627693415,1497042.2140293445,8875794.547400612,47110939.94150877,13995965.925119275,battery
180,PRT_2,6874190.415910324,90769725.18252996,2204772.578881712,13071848.10856182,69382751.91907562,20612593.01673968,battery
180,PRT_1,1736468218.1471596,1461278771.789541,724240206.4550841,50706344.66960648,63761460.43362304,5755110594.879086,pumped_hydro
180,PRT_2,287208410.6355777,241692620.20182604,119787898.47147052,8386729.172179573,10546019.512228236,951883915.7049962,pumped_hydro
181,PRT_1,3911587.4263851536,51650259.04703599,1254571.1095857683,7438210.6993607,39480532.77466805,11729084.414487535,battery
181,PRT_2,4100867.007651847,54149586.90017152,1315279.1210416532,7798141.656560225,41390974.21370322,12296648.409514371,battery
181,PRT_1,767650137.1203477,645995612.1352,320168885.3174267,22416035.04844353,28187382.488975853,2544193663.3978143,pumped_hydro
181,PRT_2,111372328.17843896,93722428.79606724,46450788.50875941,3252166.437746954,4089485.901519799,369117072.90560126,pumped_hydro
182,PRT_1,8001255.210634474,105651966.65248322,2566258.281733265,15215056.095795104,80758470.7045312,23992151.41002689,battery
182,PRT_2,8425754.785537058,111257239.044244,2702408.863236791,16022277.54727432,85043040.51031518,25265033.95238329,battery
182,PRT_1,785838005.6288514,661301130.4728376,327754619.11083394,22947136.234033737,28855223.711842746,2604473024.492741,pumped_hydro
182,PRT_2,112524431.12832595,94691950.47575706,46931303.65413533,3285808.8209828385,4131790.025423121,372935443.9094547,pumped_hydro
183,PRT_1,4331930.4013539,57200645.9307062,1389388.5366374932,8237528.028362103,43723149.08126343,12989503.190554995,battery
183,PRT_2,4554716.897371104,60142413.29447544,1460843.286600049,8661175.186845703,45971783.35655282,13657539.29287178,battery
183,PRT_1,783551961.7592831,659377370.888257,326801163.7773248,22880381.8142472,28771282.35650108,2596896476.211225,pumped_hydro
183,PRT_2,111710776.33200268,94007240.86287364,46591947.30340343,3262049.410869091,4101913.395629258,370238778.7531579,pumped_hydro
184,PRT_1,5154211.144597452,68058389.54431829,1653120.2526879825,9801163.646222943,52022613.798483565,15455151.838685589,battery
184,PRT_2,5416848.361814409,71526362.72910395,1737356.402645877,10300590.284619428,54673470.37712947,16242682.259287894,battery
184,PRT_1,780795962.0095057,657058132.3975554,325651700.85775656,22799904.284188703,28670084.6684789,2587762371.0236554,pumped_hydro
184,PRT_2,111969426.69137548,94224901.21249431,46699824.30783932,3269602.220724298,4111410.790676825,371096013.8053399,pumped_hydro
185,PRT_1,5219963.473245189,68926611.17339228,1674209.1260576542,9926197.199392805,52686266.8587928,15652313.381837174,battery
185,PRT_2,5491785.142717701,72515859.76033431,1761391.0234068686,10443088.842041584,55429824.1823708,16467383.82751462,battery
185,PRT_1,783198485.3696448,659079912.2079834,326653737.0575419,22870060.003886227,28758303.039864805,2595724962.852219,pumped_hydro
185,PRT_2,112030515.96753342,94276309.27254444,46725303.2135368,3271386.079397961,4113653.930760795,371298479.6706956,pumped_hydro
186,PRT_1,4929219.290973431,65087501.70354904,1580958.1740534,9373322.815769672,49751720.35222728,14780502.864735153,battery
186,PRT_2,5189632.999492154,68526114.73662686,1664481.173704108,9868521.266377805,52380134.556853056,15561365.986776777,battery
186,PRT_1,780429956.5353388,656750130.1985117,325499048.5503868,22789216.61393357,28656645.295782235,2586549332.996153,pumped_hydro
186,PRT_2,112151860.09564872,94378423.20509048,46775913.006149136,3274929.4308509547,4118109.571666178,371700645.90100414,pumped_hydro
187,PRT_1,3127269.6908342848,41293795.08482714,1003015.3434739046,5946764.916269977,31564237.243269004,9377269.68423177,battery
187,PRT_2,3293660.7458277424,43490893.13140306,1056382.272992134,6263171.426113479,33243659.63218686,9876201.324278854,battery
187,PRT_1,785857370.6489825,661317426.5919008,327762695.80698705,22947701.709045053,28855934.776952945,2604537205.2427034,pumped_hydro
187,PRT_2,111793090.83702064,94076510.45130377,46626278.75472828,3264453.0642265966,4104935.9059176496,370511590.587541,pumped_hydro
188,PRT_1,3759426.827060384,49641065.97139008,1205768.3420335357,7148864.591362657,37944741.57947896,11272823.48522881,battery
188,PRT_2,3962455.8600732926,52321947.41569845,1270886.242123659,7534941.281212606,39993959.33133244,11881615.877477825,battery
188,PRT_1,780699275.9496876,656976768.8083669,325611375.3676657,22797080.96924252,28666534.44837515,2587441928.091604,pumped_hydro
188,PRT_2,111666306.37779038,93969818.35240448,46573399.92748076,3260750.850491098,4100280.5012310985,370091393.6746599,pumped_hydro
189,PRT_1,4846813.335953215,63999378.5300512,1554527.9504237764,9216620.99896052,48919978.49058366,14533404.616037233,battery
189,PRT_2,5105048.913502242,67409230.59819077,1637352.3538551987,9707677.551326998,51526408.32882238,15307736.506835742,battery
189,PRT_1,785479946.4460462,660999815.2645255,327605281.0154009,22936680.60222562,28842076.11940268,2603286322.55658,pumped_hydro
189,PRT_2,111878262.8462582,94148184.69661896,46661802.00410871,3266940.159130764,4108063.3410415975,370793872.9395172,pumped_hydro
190,PRT_1,4730319.63125724,62461146.25526946,1517164.6959623387,8995098.474669522,47744181.294982605,14184092.59838455,battery
190,PRT_2,4982610.726368134,65792504.85659834,1598082.5138786286,9474851.096418155,50290612.13328999,14940599.670582045,battery
190,PRT_1,780901242.0831432,657146728.0511307,325695610.70964444,22802978.551627018,28673950.452591453,2588111296.7689624,pumped_hydro
190,PRT_2,111639769.46642528,93947486.91849664,46562332.003539,3259975.950173267,4099306.091100034,370003443.398256,pumped_hydro
191,PRT_1,3817301.582034382,50405268.77727067,1224330.6257434597,7258918.279225209,38528884.51468838,11446363.742051125,battery
191,PRT_2,4076372.10978846,53826145.88196993,1307422.8243922752,7751562.559250987,41143741.69337548,12223199.271492824,battery
191,PRT_1,766746021.3876765,645234777.5206722,319791799.82974184,22389634.102268446,28154184.219687834,2541197186.999503,pumped_hydro
191,PRT_2,111541313.14439932,93864633.61210068,46521268.178560406,3257100.942069245,4095690.8686527167,369677133.35347486,pumped_hydro
192,PRT_1,3073742.122253973,40586994.37146919,985847.3413849702,5844977.766981388,31023971.4393071,9216764.676432174,battery
192,PRT_2,3263729.5960858185,43095669.53820968,1046782.396612123,6206254.84110945,32941557.79741806,9786451.321613025,battery
192,PRT_1,785770222.3247497,661244089.2311205,327726348.2829294,22945156.90406691,28852734.77342316,2604248372.865078,pumped_hydro
192,PRT_2,112134178.43720208,94363543.67440397,46768538.40071148,3274413.111428488,4117460.317995041,371642044.2526711,pumped_hydro
193,PRT_1,4392736.557591283,58003556.201899536,1408891.014425872,8353156.02094154,44336879.30956874,13171833.396092009,battery
193,PRT_2,4661000.613146624,61545828.54610905,1494931.871283587,8863282.56312896,47044528.83471454,13976236.16407236,battery
193,PRT_1,783322393.51114,659184183.8179826,326705416.24005747,22873678.226704456,28762852.82890142,2596135626.894589,pumped_hydro
193,PRT_2,111775880.94986884,94062027.92723738,46619100.91404358,3263950.520926048,4104303.975239489,370454552.512874,pumped_hydro
194,PRT_1,3706870.34187073,48947087.85490045,1188911.7974256997,7048924.038373468,37414277.13886463,11115230.31802511,battery
194,PRT_2,3936672.234719501,51981489.49324169,1262616.60937787,7485911.560777055,39733719.39422566,11804302.42763743,battery
194,PRT_1,780661765.0252212,656945202.4848026,325595730.4399924,22795985.61843505,28665157.082926583,2587317607.06081,pumped_hydro
194,PRT_2,111734176.58241536,94026932.72295216,46601706.99955733,3262732.718026908,4102772.630555202,370316333.3134232,pumped_hydro
195,PRT_1,4096900.994177857,54097217.976513095,1314007.0937590385,7790599.950178551,41350944.34657347,12284756.1259592,battery
195,PRT_2,4345017.338263498,57373451.39504364,1393585.935588365,8262413.933630691,43855238.48263899,13028745.004940724,battery
195,PRT_1,786686977.3353968,662015560.0947906,328108705.31730586,22971926.927878257,28886397.14497008,2607286739.1418376,pumped_hydro
195,PRT_2,111870730.63141088,94141846.1609948,46658660.49378385,3266720.212069146,4107786.765280552,370768909.2062235,pumped_hydro
196,PRT_1,3028936.153098159,39995357.35521822,971476.6349907576,5759775.468568749,30571734.70242004,9082411.80706856,battery
196,PRT_2,3219086.986752732,42506189.59432907,1032464.0849343569,6121363.1850649305,32490969.888010032,9652588.294592649,battery
196,PRT_1,780549765.3014239,656850952.0878643,325549017.9794716,22792715.13151314,28661044.55965501,2586946410.634458,pumped_hydro
196,PRT_2,111600908.44826086,93914784.45939007,46546123.98341843,3258841.1754848137,4097879.151495722,369874647.8032496,pumped_hydro
197,PRT_1,3563785.2882530326,47057732.13316401,1143019.847453822,6776835.839715642,35970087.47028827,10686182.852279373,battery
197,PRT_2,3780527.470829327,49919687.81922957,1212535.9929078612,7188989.230578658,38157715.12885357,11336094.787896505,battery
197,PRT_1,785924404.2792908,661373836.9655213,327790653.9635181,22949659.147901308,28858396.18806428,2604759372.255015,pumped_hydro
197,PRT_2,111924886.67921546,94187419.74661753,46681247.7123882,3268301.614594816,4109775.3238174985,370948396.53644925,pumped_hydro
198,PRT_1,3486379.958917416,46035639.34167028,1118193.4843109732,6629643.130952947,35188818.049808264,10454079.221977113,battery
198,PRT_2,3705944.636208609,48934864.44480168,1188614.8940325037,7047163.731620768,37404933.78315013,11112454.544746786,battery
198,PRT_1,780753292.5983022,657022225.0862988,325633904.4461341,22798658.301193614,28668517.888306502,2587620953.416394,pumped_hydro
198,PRT_2,111760342.06123424,94048951.58765247,46612620.00768712,3263496.772199377,4103733.4020366496,370403052.5650607,pumped_hydro
199,PRT_1,6481918.10381355,85589995.23450172,2078958.3106060245,12325909.493149707,65423459.13429343,19436345.48331789,battery
199,PRT_2,6870351.460076232,90719033.98182628,2203541.3030452207,13064548.012910904,69344004.47331843,20601081.72167369,battery
199,PRT_1,783882420.6191643,659655459.7768687,326938990.4247716,22890031.493218083,28783416.491349645,2597991703.446481,pumped_hydro
199,PRT_2,112931512.5985332,95034519.08978988,47101087.79699833,3297695.9451589235,4146737.669603777,374284618.5489241,pumped_hydro
200,PRT_1,3190145.0714928787,42124028.27271184,1023181.487670604,6066327.712178988,32198852.61964202,9565804.559449734,battery
200,PRT_2,3391259.1643615942,44779624.03534529,1087685.2052512723,6448762.9831581535,34228742.4493802,10168854.910897508,battery
200,PRT_1,780507076.539176,656815028.4922493,325531213.4969819,22791468.583451133,28659477.06893069,2586804928.8927674,pumped_hydro
200,PRT_2,111683689.34928352,93984446.53100756,46580649.957588665,3261258.448001208,4100918.787401555,370149005.3961789,pumped_hydro
201,PRT_1,206014.88755053445,2720307.9337445823,66075.55907405967,391754.5420228814,2079354.6541090547,617745.6217447838,battery
201,PRT_2,213275.324116192,2816177.816872145,68404.21313834372,405560.8694950532,2152635.8753992417,639516.3925551727,battery
201,PRT_1,1393526720.9024518,1172685450.787599,581207343.4456245,40692162.10117699,51168975.02035832,4618512629.197544,pumped_hydro
201,PRT_2,233290502.1583684,196319434.41377485,97300002.20071308,6812280.51683541,8566205.224753646,773185841.5979984,pumped_hydro
202,PRT_1,3220212.354420408,42521049.426213846,1032825.0263143204,6123503.16582312,32502328.47731001,9655962.764068255,battery
202,PRT_2,3344456.5751502244,44161622.80123426,1072674.1189893812,6359763.944690664,33756353.37663832,10028515.079561036,battery
202,PRT_1,1406687717.1895778,1183760738.137516,586696486.6205643,41076474.35460971,51652234.27915663,4662131618.810853,pumped_hydro
202,PRT_2,234699287.21556816,197504960.1127692,97887573.43870896,6853418.235297075,8617934.47136201,777854924.3510641,pumped_hydro
203,PRT_1,933065.9296897794,12320598.192784771,299264.06625388324,1774302.917176848,9417644.552581765,2797843.3972336105,battery
203,PRT_2,974023.8674657956,12861424.170978134,312400.5859940256,1852187.8620292388,9831042.24218503,2920657.7580677173,battery
203,PRT_1,1403219699.5246582,1180842319.8555248,585250057.7119427,40975205.29756626,51524891.97089326,4650637699.71805,pumped_hydro
203,PRT_2,233102878.73232275,196161544.8960136,97221748.86592986,6806801.753671343,8559315.871103976,772564008.4104981,pumped_hydro
204,PRT_1,2190146.9922134434,28919629.59484484,702450.1417616026,4164747.713618053,22105646.80829135,6567261.868807851,battery
204,PRT_2,2276337.4497935064,30057724.94492292,730094.1763222344,4328646.078622075,22975586.506532483,6825708.13179068,battery
204,PRT_1,1406651461.036998,1183730227.7339523,586681365.0288447,41075415.644205526,51650902.98773764,4662011456.422817,pumped_hydro
204,PRT_2,234731281.1214476,197531883.735672,97900917.34719928,6854352.484482801,8619109.257138409,777960960.5369118,pumped_hydro
205,PRT_1,662514.836616256,8748126.835390072,212489.6833659188,1259827.3818356977,6686911.44272956,1986582.8364479835,battery
205,PRT_2,690649.0283081793,9119622.63250937,221513.21786501948,1313326.900790364,6970876.175229034,2070944.57333824,battery
205,PRT_1,1403224708.7575066,1180846535.242566,585252146.9455919,40975351.57141376,51525075.90515633,4650654301.628029,pumped_hydro
205,PRT_2,233094196.56374568,196154238.64732903,97218127.73684897,6806548.226985537,8558997.070136344,772535233.4292793,pumped_hydro
206,PRT_1,2779222.512968073,36698032.56239961,891385.4892672886,5284924.093072733,28051318.69767067,8333633.358508751,battery
206,PRT_2,2887856.7950817244,38132485.688695766,926227.9757041382,5491501.267875105,29147788.971225087,8659378.516759194,battery
206,PRT_1,1406785640.9995308,1183843143.3225012,586737328.3472348,41079333.81290959,51655829.948267415,4662456163.971116,pumped_hydro
206,PRT_2,234596651.4263096,197418589.68657765,97844766.45587704,6850421.183205248,8614165.782855364,777514762.4569371,pumped_hydro
207,PRT_1,1827687.8477644017,24133565.354409102,586197.9092373826,3475501.330388544,18447265.038431987,5480410.563026214,battery
207,PRT_2,1901571.8653656752,25109161.252585966,609894.8751590529,3615997.970327236,19192993.066586256,5701955.369485432,battery
207,PRT_1,1403177952.1548836,1180807188.4637768,585232645.8621961,40973986.23896288,51523359.04720467,4650499337.9976425,pumped_hydro
207,PRT_2,233137511.00976184,196190688.77052373,97236193.17737783,6807813.045544216,8560587.535373196,772678788.8508952,pumped_hydro
208,PRT_1,3437716.882836096,45393071.4500078,1102585.6804451102,6537106.221070712,34697650.66411078,10308160.63062048,battery
208,PRT_2,3563513.021881821,47054137.01254675,1142932.5229264111,6776318.102435434,35967339.42448989,10685366.44837398,battery
208,PRT_1,1406753919.441683,1183816448.8868606,586724098.028727,41078407.51651736,51654665.16285156,4662351030.417996,pumped_hydro
208,PRT_2,234665447.43506688,197476483.1430373,97873459.6591646,6852430.085006898,8616691.906826153,777742770.453137,pumped_hydro
209,PRT_1,1431476.7488307597,18901825.99478412,459120.3461318221,2722072.782322777,14448217.191099873,4292352.386439781,battery
209,PRT_2,1489133.690707788,19663152.704170868,477612.7702198177,2831712.2803611634,15030161.689670566,4465239.52013778,battery
209,PRT_1,1403195684.520234,1180822110.6655128,585240041.6162947,40974504.03906993,51524010.16278504,4650558107.701937,pumped_hydro
209,PRT_2,233144164.72302973,196196288.0264446,97238968.28527816,6808007.339614658,8560831.853392284,772700840.999805,pumped_hydro
210,PRT_1,1447113.9140840448,19108305.755570102,464135.6848227736,2751808.1601159684,14606046.621453617,4339241.184072655,battery
210,PRT_2,1503509.35510779,19852975.07276344,482223.5052671,2859048.8087560646,15175258.507825138,4508345.64634235,battery
210,PRT_1,1406733781.2756588,1183799502.1473775,586715698.8715377,41077819.46499026,51653925.708559945,4662284287.259995,pumped_hydro
210,PRT_2,234637250.81329376,197452755.0238569,97861699.50890048,6851606.719737552,8615656.553708395,777649319.4616302,pumped_hydro
211,PRT_1,68898802.19328709,909768999.9996868,22098048.00314629,131016835.82229184,695411126.382837,206596396.52460933,battery
211,PRT_2,72673348.87949546,959609715.00269,23308665.767268702,138194452.09061527,733508476.1056528,217914557.6400508,battery
211,PRT_1,1651176402.472781,1389503706.5451314,688666988.6170678,48215751.31587596,60629626.13133068,5472431172.984539,pumped_hydro
211,PRT_2,263845326.05373773,222032036.04244867,110043703.31480144,7704507.288144178,9688149.280222569,874452532.739939,pumped_hydro
212,PRT_1,43602016.33786,575739512.7186953,13984560.244820574,82912881.41747804,440084969.9681477,130742758.507443,battery
212,PRT_2,45177231.57959937,596539322.7246976,14489782.11979006,85908284.96793114,455983972.13774,135466117.7290015,battery
212,PRT_1,1652847985.4631984,1390910382.8745074,689364166.7153679,48264562.95686664,60691005.06795109,5477971236.936092,pumped_hydro
212,PRT_2,264073761.1907268,222224269.57308552,110138978.2579565,7711177.787880229,9696537.201058984,875209626.6293573,pumped_hydro
213,PRT_1,16093011.76305987,212498951.3981516,5161543.23637783,30602208.06353084,162430391.83244458,48255675.47820528,battery
213,PRT_2,16752740.407144053,221210288.1658914,5373139.298746577,31856737.26719908,169089181.60650396,50233903.78135475,battery
213,PRT_1,1657210949.1533997,1394581919.2469854,691183856.6415786,48391965.19685259,60851208.94257365,5492431241.6146345,pumped_hydro
213,PRT_2,263930816.1009732,222103977.9242055,110079359.2103788,7707003.670027609,9691288.39339913,874735869.1531599,pumped_hydro
214,PRT_1,48931167.70150697,646107887.0969722,15693789.417187478,93046708.52414298,493873294.7936181,146722477.06880492,battery
214,PRT_2,50939023.28264817,672620463.601192,16337772.877030067,96864813.87075344,514139033.33836615,152743129.30949092,battery
214,PRT_1,1652293308.0230627,1390443608.7867408,689132823.7517815,48248365.90519244,60670637.84021664,5476132890.585088,pumped_hydro
214,PRT_2,264104489.75331548,222250128.3799033,110151794.42140871,7712075.087968731,9697665.524633937,875311469.1360455,pumped_hydro
215,PRT_1,52674676.02139714,695538758.3496053,16894452.18518507,100165302.74252293,531657367.2954185,157947568.13903192,battery
215,PRT_2,54953173.45106895,725625004.5847585,17625239.13609143,104498056.20356797,554654754.9652847,164779753.07513875,battery
215,PRT_1,1657006179.0894494,1394409600.4308844,691098451.8458897,48385985.737319626,60843689.98069798,5491752579.977041,pumped_hydro
215,PRT_2,264156282.28606108,222293713.01211688,110173395.87326168,7713587.473850181,9699567.29714719,875483123.1581717,pumped_hydro
216,PRT_1,59113684.94510766,780562162.574823,18959648.150271174,112409616.84031206,596647734.4118868,177255248.36686042,battery
216,PRT_2,61750239.879560575,815376351.933766,19805275.58717529,117423246.5985566,623259077.1112055,185161086.07894504,battery
216,PRT_1,1652595442.3292663,1390697861.8984716,689258836.8915642,48257188.483173855,60681731.92440967,5477134242.828992,pumped_hydro
216,PRT_2,264122062.65172568,222264916.3864659,110159123.66558354,7712588.231505895,9698310.784740034,875369710.3251245,pumped_hydro
217,PRT_1,28736072.80767051,379443290.5932255,9216577.01021223,54644046.24420032,290039654.1429043,86166506.57697456,battery
217,PRT_2,30072991.445779286,397096531.19762695,9645369.547974331,57186308.86910741,303533475.0282261,90175321.88707252,battery
217,PRT_1,1657349413.7596748,1394698440.4638324,691241606.9844799,48396008.48078773,60856293.23114409,5492890149.5947895,pumped_hydro
217,PRT_2,264003131.31216204,222164832.87212995,110109520.19054183,7709115.335524897,9693943.7391341,874975540.7081785,pumped_hydro
218,PRT_1,17424466.92265299,230080049.9154996,5588583.461956556,33134081.4270151,175869068.59874547,52248108.28326842,battery
218,PRT_2,18249288.81869452,240971347.9882063,5853130.206929547,34702549.2594912,184194181.7434171,54721376.70118264,battery
218,PRT_1,1652379221.8223348,1390515907.2657852,689168656.3844041,48250874.66099472,60673792.51316472,5476417631.423573,pumped_hydro
218,PRT_2,263953552.14470524,222123110.8387691,110088841.88148928,7707667.581787039,9692123.239287864,874811222.3584765,pumped_hydro
219,PRT_1,71960591.82184485,950198168.5760572,23080061.79777793,136839084.92267212,726314458.6115953,215777321.0695949,battery
219,PRT_2,75532536.02568854,997363634.4903857,24225698.47023649,143631435.6228846,762366895.8543084,226487968.82557243,battery
219,PRT_1,1657027546.405144,1394427581.528672,691107363.6526065,48386609.68105954,60844474.56819575,5491823396.859065,pumped_hydro
219,PRT_2,264147744.8919641,222286528.59455603,110169835.12622423,7713338.174701982,9699253.812160691,875454827.9975079,pumped_hydro
220,PRT_1,76789735.0703064,1013964223.7780466,24628922.386372764,146022104.77214727,775056088.9298639,230257741.0721724,battery
220,PRT_2,79814414.79246794,1053903377.4142812,25599033.847918328,151773786.2812355,805584862.5163028,239327389.76485333,battery
220,PRT_1,1652983092.484098,1391024078.6044362,689420516.688081,48268508.19646125,60695966.06918184,5478419016.998691,pumped_hydro
220,PRT_2,264234081.0098621,222359182.46463808,110205843.89805056,7715859.262566312,9702423.992246805,875740968.5105575,pumped_hydro
221,PRT_1,482739430.0048337,6374296134.55176,154829964.49389145,917969407.7766168,4872397778.807513,1447517569.6023865,battery
221,PRT_2,11453792713.725496,151240735856.87106,3673597408.789984,21780344966.03984,115605709226.44331,34344752388.54104,battery
221,PRT_1,1243460282.3342788,1046401019.695785,518618148.1382893,36310094.82355222,45658678.20917396,4121153137.377421,pumped_hydro
221,PRT_2,179268526.9896746,150858674.06171647,74768702.15133289,5234793.025840879,6582569.707404418,594142863.2120289,pumped_hydro
222,PRT_1,6435041213.109476,84971012891.9742,2063923393.480603,12236769164.178448,64950320119.85319,19295782855.355644,battery
222,PRT_2,10104087203.474838,133418651970.56448,3240703712.43867,19213767034.120705,101982827561.02036,30297595022.80148,battery
222,PRT_1,1156264113.1818483,973023396.2920156,482250669.08564544,33763892.73317927,42456917.85947488,3832162189.154092,pumped_hydro
222,PRT_2,187566806.6815768,157841871.23712316,78229720.17312998,5477109.830620271,6887274.640505308,621645536.0942854,pumped_hydro
223,PRT_1,4107592468.02471,54238392730.7982,1317436191.1420286,7810930682.050521,41458855799.80418,12316815028.291063,battery
223,PRT_2,8713576251.842674,115057755733.12216,2794722406.815015,16569594141.999798,87948087386.44577,26128080564.0552,battery
223,PRT_1,1253477952.667613,1054831124.4612536,522796283.7094398,36602619.29327763,46026517.53034363,4154354321.2913394,pumped_hydro
223,PRT_2,191422373.62505025,161086421.33532363,79837786.80513676,5589695.655278274,7028847.389459958,634423895.0263747,pumped_hydro
