scenario,location,tech_type,value
32,PRT_1,chp_biofuel_extraction,0.0670675552228972
32,PRT_2,chp_biofuel_extraction,0.0226979967123322
32,PRT_2,chp_biofuel_extraction,0.0305605208187472
32,PRT_1,chp_hydrogen,0.0083491785059525
32,PRT_1,chp_hydrogen,0.0104995148213489
32,PRT_2,chp_hydrogen,0.0084978143970569
32,PRT_2,chp_hydrogen,0.0164119108845529
32,PRT_1,chp_methane_extraction,0.0312731622271549
32,PRT_1,chp_methane_extraction,0.0097902436913311
32,PRT_2,chp_methane_extraction,0.0238344041892373
32,PRT_2,chp_methane_extraction,0.0099725069267678
32,PRT_1,chp_wte_back_pressure,0.1013632768477
32,PRT_1,chp_wte_back_pressure,0.0056257618788189
32,PRT_2,chp_wte_back_pressure,0.0991910775743284
32,PRT_2,chp_wte_back_pressure,0.0061707671653228
32,PRT_1,electrolysis,2.2248637711003
32,PRT_2,electrolysis,1.6815140210364
32,PRT-10_1,existing_pv,0.2
32,PRT-12_1,existing_pv,0.1
32,PRT-15_1,existing_pv,0.2
32,PRT-3_1,existing_pv,0.5
32,PRT-9_1,existing_pv,0.1
32,PRT-10_1,existing_wind,0.11
32,PRT-11_1,existing_wind,0.43
32,PRT-12_1,existing_wind,0.1
32,PRT-15_1,existing_wind,0.1199999999998999
32,PRT-16_1,existing_wind,0.03
32,PRT-17_1,existing_wind,0.08
32,PRT-18_1,existing_wind,0.83
32,PRT-19_1,existing_wind,0.7699999999999999
32,PRT-1_1,existing_wind,0.06
32,PRT-20_1,existing_wind,0.82
32,PRT-3_1,existing_wind,0.1399999999999999
32,PRT-4_1,existing_wind,0.35
32,PRT-5_1,existing_wind,0.1799999999999
32,PRT-6_1,existing_wind,0.67
32,PRT-7_1,existing_wind,0.4799999999999
32,PRT-9_1,existing_wind,0.23
32,PRT_1,hydro_reservoir,1.1303999999999998
32,PRT_2,hydro_reservoir,0.205
32,PRT_1,hydro_run_of_river,1.4028
32,PRT_2,hydro_run_of_river,0.2127
32,PRT-10_1,open_field_pv,0.03173316398055
32,PRT-11_1,open_field_pv,0.0361948101134586
32,PRT-12_1,open_field_pv,0.0283272264689011
32,PRT-14_1,open_field_pv,0.0513265149650652
32,PRT-15_1,open_field_pv,0.1245844070975
32,PRT-16_1,open_field_pv,0.0427255651956006
32,PRT-17_1,open_field_pv,0.0301712183915251
32,PRT-18_1,open_field_pv,0.0317627991100523
32,PRT-19_1,open_field_pv,0.0309817872291647
32,PRT-20_1,open_field_pv,0.0318366527858558
32,PRT-3_1,open_field_pv,0.0358298933210031
32,PRT-4_1,open_field_pv,0.0344189344251463
32,PRT-5_1,open_field_pv,0.0320476680265996
32,PRT-6_1,open_field_pv,0.0346510344858731
32,PRT-7_1,open_field_pv,0.0322527577602688
32,PRT-8_1,open_field_pv,0.0314147399166862
32,PRT-9_1,open_field_pv,9.9824935741632
32,PRT_1,pumped_hydro,3.126
32,PRT_2,pumped_hydro,0.514
32,PRT-10_1,wind_onshore,0.085762575797521
32,PRT-11_1,wind_onshore,2.8568454789767
32,PRT-12_1,wind_onshore,1.9571497590922
32,PRT-14_1,wind_onshore,4.4421047868315
32,PRT-15_1,wind_onshore,0.0669870306441507
32,PRT-16_1,wind_onshore,0.0974930487281562
32,PRT-17_1,wind_onshore,0.0149547510812416
32,PRT-18_1,wind_onshore,0.0687502010535721
32,PRT-19_1,wind_onshore,0.057620594576771
32,PRT-1_1,wind_onshore,0.0078192467784182
32,PRT-20_1,wind_onshore,0.1938573900685
32,PRT-3_1,wind_onshore,0.0946666565445619
32,PRT-4_1,wind_onshore,0.0350826270283066
32,PRT-5_1,wind_onshore,4.232113893942
32,PRT-6_1,wind_onshore,0.1264190523836
32,PRT-7_1,wind_onshore,0.0759818751910849
32,PRT-8_1,wind_onshore,0.156841451602
32,PRT-9_1,wind_onshore,9.9870109562701
32,PRT_1,battery,0.0382268674482182
32,PRT_2,battery,0.1251785511322
32,PRT_1,ccgt,0.2289526471232
32,PRT_2,ccgt,0.2413947194007
32,PRT-10_1,roof_mounted_pv,0.0020007014024124
32,PRT-11_1,roof_mounted_pv,0.0220759026274874
32,PRT-12_1,roof_mounted_pv,0.0078565692902668
32,PRT-14_1,roof_mounted_pv,0.0108583150295132
32,PRT-15_1,roof_mounted_pv,0.0387140279613724
32,PRT-16_1,roof_mounted_pv,0.0134448427402399
32,PRT-17_1,roof_mounted_pv,0.0058772051432256
32,PRT-18_1,roof_mounted_pv,0.0131932421395006
32,PRT-19_1,roof_mounted_pv,0.0436697619886345
32,PRT-1_1,roof_mounted_pv,0.0011717611713224
32,PRT-20_1,roof_mounted_pv,0.0524081896343714
32,PRT-3_1,roof_mounted_pv,0.0177003080367873
32,PRT-4_1,roof_mounted_pv,0.0458602465561199
32,PRT-5_1,roof_mounted_pv,0.0204124550849458
32,PRT-6_1,roof_mounted_pv,0.0167487648062055
32,PRT-7_1,roof_mounted_pv,0.014086206291953
32,PRT-8_1,roof_mounted_pv,0.0053196171255917
32,PRT-9_1,roof_mounted_pv,0.037619560073357
32,PRT-11_1,wind_offshore,0.0546118996503006
32,PRT-15_1,wind_offshore,0.03602595068063
32,PRT-16_1,wind_offshore,0.0199607871275913
32,PRT-17_1,wind_offshore,0.0297169275523761
32,PRT-18_1,wind_offshore,0.0324341522945825
32,PRT-1_1,wind_offshore,0.0031884882504803
32,PRT-20_1,wind_offshore,0.0123244316088984
32,PRT-3_1,wind_offshore,0.0241589476573968
32,PRT-4_1,wind_offshore,0.0358032561940946
32,PRT-7_1,wind_offshore,0.0442709041025047
32,PRT-9_1,wind_offshore,0.0256471386450934
33,PRT_1,chp_biofuel_extraction,0.0659371387860552
33,PRT_1,chp_biofuel_extraction,0.1011606644831
33,PRT_2,chp_biofuel_extraction,0.0347188829723534
33,PRT_2,chp_biofuel_extraction,0.0486406414467266
33,PRT_1,chp_hydrogen,0.0130769526690789
33,PRT_1,chp_hydrogen,0.0206713749152682
33,PRT_2,chp_hydrogen,0.0132613480199485
33,PRT_2,chp_hydrogen,0.0246311746509842
33,PRT_1,chp_methane_extraction,0.0521243837614687
33,PRT_1,chp_methane_extraction,0.0180881878238813
33,PRT_2,chp_methane_extraction,0.0389636736780609
33,PRT_2,chp_methane_extraction,0.0138102863789833
33,PRT_1,chp_wte_back_pressure,0.1061934943621999
33,PRT_1,chp_wte_back_pressure,0.0169123214121939
33,PRT_2,chp_wte_back_pressure,0.1040888875864
33,PRT_2,chp_wte_back_pressure,0.0376707342442593
33,PRT_1,electrolysis,0.6504871091557001
33,PRT_2,electrolysis,3.2422547345507
33,PRT-10_1,existing_pv,0.2
33,PRT-12_1,existing_pv,0.1
33,PRT-15_1,existing_pv,0.2
33,PRT-3_1,existing_pv,0.5
33,PRT-9_1,existing_pv,0.1
33,PRT-10_1,existing_wind,0.11
33,PRT-11_1,existing_wind,0.43
33,PRT-12_1,existing_wind,0.1
33,PRT-15_1,existing_wind,0.1199999999998999
33,PRT-16_1,existing_wind,0.03
33,PRT-17_1,existing_wind,0.08
33,PRT-18_1,existing_wind,0.83
33,PRT-19_1,existing_wind,0.7699999999999999
33,PRT-1_1,existing_wind,0.06
33,PRT-20_1,existing_wind,0.82
33,PRT-3_1,existing_wind,0.1399999999999999
33,PRT-4_1,existing_wind,0.35
33,PRT-5_1,existing_wind,0.1799999999999
33,PRT-6_1,existing_wind,0.67
33,PRT-7_1,existing_wind,0.4799999999999
33,PRT-9_1,existing_wind,0.23
33,PRT_1,hydro_reservoir,1.1303999999999998
33,PRT_2,hydro_reservoir,0.205
33,PRT_1,hydro_run_of_river,1.4028
33,PRT_2,hydro_run_of_river,0.2127
33,PRT-10_1,open_field_pv,0.1921579958229
33,PRT-11_1,open_field_pv,0.1612572875021
33,PRT-12_1,open_field_pv,0.1840913118585
33,PRT-14_1,open_field_pv,0.254722609416
33,PRT-15_1,open_field_pv,0.0354012461521561
33,PRT-16_1,open_field_pv,0.2257533833626999
33,PRT-17_1,open_field_pv,0.1246570097899
33,PRT-18_1,open_field_pv,0.1231540135159
33,PRT-19_1,open_field_pv,0.133675120808
33,PRT-20_1,open_field_pv,0.1478025034721
33,PRT-3_1,open_field_pv,0.2298475714539
33,PRT-4_1,open_field_pv,0.1259095935016
33,PRT-5_1,open_field_pv,0.1589107696238
33,PRT-6_1,open_field_pv,0.2004035864038
33,PRT-7_1,open_field_pv,0.1688668502669
33,PRT-8_1,open_field_pv,0.1860466882509
33,PRT-9_1,open_field_pv,9.9936959760582
33,PRT_1,pumped_hydro,3.126
33,PRT_2,pumped_hydro,0.514
33,PRT-10_1,wind_onshore,0.1886103020889
33,PRT-11_1,wind_onshore,1.0973234623029
33,PRT-12_1,wind_onshore,1.9356951974517
33,PRT-14_1,wind_onshore,4.0253675375965
33,PRT-15_1,wind_onshore,0.3243776574329
33,PRT-16_1,wind_onshore,0.3061027800327
33,PRT-17_1,wind_onshore,4.9588852623138
33,PRT-18_1,wind_onshore,0.0463624762738326
33,PRT-19_1,wind_onshore,0.0655470006551011
33,PRT-1_1,wind_onshore,0.0054272721294544
33,PRT-20_1,wind_onshore,0.170209592674
33,PRT-3_1,wind_onshore,0.3168238754588
33,PRT-4_1,wind_onshore,0.2667556060326
33,PRT-5_1,wind_onshore,2.0270154735144
33,PRT-6_1,wind_onshore,0.1809732594447
33,PRT-7_1,wind_onshore,0.1602223927789
33,PRT-8_1,wind_onshore,0.2301899722863999
33,PRT-9_1,wind_onshore,7.575019145116999
33,PRT_1,battery,0.1330731327411
33,PRT_2,battery,0.0602598015569373
33,PRT_1,ccgt,0.1641548650326
33,PRT_2,ccgt,0.175647979398
33,PRT-10_1,roof_mounted_pv,0.0362843081954444
33,PRT-11_1,roof_mounted_pv,0.0101045323160316
33,PRT-12_1,roof_mounted_pv,0.028109532087652
33,PRT-14_1,roof_mounted_pv,0.0236972872221365
33,PRT-15_1,roof_mounted_pv,0.0305153340650046
33,PRT-16_1,roof_mounted_pv,0.0150005967970181
33,PRT-17_1,roof_mounted_pv,0.0302643055299369
33,PRT-18_1,roof_mounted_pv,0.0101242864758417
33,PRT-19_1,roof_mounted_pv,0.042828199463549
33,PRT-20_1,roof_mounted_pv,0.0555625582949765
33,PRT-3_1,roof_mounted_pv,0.0083508820107735
33,PRT-4_1,roof_mounted_pv,0.0460961636462131
33,PRT-5_1,roof_mounted_pv,0.0034802935361796
33,PRT-6_1,roof_mounted_pv,0.0074719103089577
33,PRT-7_1,roof_mounted_pv,0.0148274574503892
33,PRT-8_1,roof_mounted_pv,0.0320235016762984
33,PRT-9_1,roof_mounted_pv,0.0252936058103764
33,PRT-11_1,wind_offshore,0.0445022180557665
33,PRT-12_1,wind_offshore,0.0305634487536306
33,PRT-15_1,wind_offshore,0.0365659056505315
33,PRT-16_1,wind_offshore,0.0224248814403649
33,PRT-17_1,wind_offshore,0.0315666635999709
33,PRT-18_1,wind_offshore,0.031484610772371
33,PRT-1_1,wind_offshore,0.0037674204273571
33,PRT-20_1,wind_offshore,0.0098416252546147
33,PRT-3_1,wind_offshore,0.0236275507136462
33,PRT-4_1,wind_offshore,0.034668908814631
33,PRT-7_1,wind_offshore,0.039376465450976
33,PRT-9_1,wind_offshore,0.0296902238044789
34,PRT_1,chp_biofuel_extraction,0.0639228635372097
34,PRT_1,chp_biofuel_extraction,0.0984124217724234
34,PRT_2,chp_biofuel_extraction,0.0352282288870482
34,PRT_2,chp_biofuel_extraction,0.0489794308396274
34,PRT_1,chp_hydrogen,0.0131469953670641
34,PRT_1,chp_hydrogen,0.0214935556988833
34,PRT_2,chp_hydrogen,0.013213653129475
34,PRT_2,chp_hydrogen,0.0266094163461356
34,PRT_1,chp_methane_extraction,0.0465378074932887
34,PRT_1,chp_methane_extraction,0.0150323863370343
34,PRT_2,chp_methane_extraction,0.0355012716759543
34,PRT_2,chp_methane_extraction,0.0110532139169757
34,PRT_1,chp_wte_back_pressure,0.1038939554124
34,PRT_1,chp_wte_back_pressure,0.010566770117591
34,PRT_2,chp_wte_back_pressure,0.1021690602705999
34,PRT_2,chp_wte_back_pressure,0.0260075073191967
34,PRT_1,electrolysis,2.9455719238675
34,PRT_2,electrolysis,1.1163896835129
34,PRT-10_1,existing_pv,0.2
34,PRT-12_1,existing_pv,0.1
34,PRT-15_1,existing_pv,0.2
34,PRT-3_1,existing_pv,0.5
34,PRT-9_1,existing_pv,0.1
34,PRT-10_1,existing_wind,0.11
34,PRT-11_1,existing_wind,0.43
34,PRT-12_1,existing_wind,0.1
34,PRT-15_1,existing_wind,0.1199999999998999
34,PRT-16_1,existing_wind,0.03
34,PRT-17_1,existing_wind,0.08
34,PRT-18_1,existing_wind,0.83
34,PRT-19_1,existing_wind,0.7699999999999999
34,PRT-1_1,existing_wind,0.06
34,PRT-20_1,existing_wind,0.82
34,PRT-3_1,existing_wind,0.1399999999999999
34,PRT-4_1,existing_wind,0.35
34,PRT-5_1,existing_wind,0.1799999999999
34,PRT-6_1,existing_wind,0.67
34,PRT-7_1,existing_wind,0.4799999999999
34,PRT-9_1,existing_wind,0.23
34,PRT_1,hydro_reservoir,1.1303999999999998
34,PRT_2,hydro_reservoir,0.205
34,PRT_1,hydro_run_of_river,1.4028
34,PRT_2,hydro_run_of_river,0.2127
34,PRT-10_1,open_field_pv,0.0280316287772134
34,PRT-11_1,open_field_pv,0.0647416359180607
34,PRT-12_1,open_field_pv,0.0199616131647414
34,PRT-14_1,open_field_pv,0.3039337632355
34,PRT-15_1,open_field_pv,0.0524136198824724
34,PRT-16_1,open_field_pv,0.1363592842323
34,PRT-17_1,open_field_pv,0.0163680341101864
34,PRT-18_1,open_field_pv,0.0567224854244253
34,PRT-19_1,open_field_pv,0.0422888306116591
34,PRT-20_1,open_field_pv,0.0397853658266258
34,PRT-3_1,open_field_pv,0.040631850030031
34,PRT-4_1,open_field_pv,0.0508387312468933
34,PRT-5_1,open_field_pv,0.0362747106988864
34,PRT-6_1,open_field_pv,0.0226608929204592
34,PRT-7_1,open_field_pv,0.0309174964205641
34,PRT-8_1,open_field_pv,0.032640748096309
34,PRT-9_1,open_field_pv,9.9782318970822
34,PRT_1,pumped_hydro,3.126
34,PRT_2,pumped_hydro,0.514
34,PRT-10_1,wind_onshore,0.0655595958220369
34,PRT-11_1,wind_onshore,5.535417323561499
34,PRT-12_1,wind_onshore,1.9513522654961
34,PRT-14_1,wind_onshore,0.6143822774795
34,PRT-15_1,wind_onshore,0.0286587083669443
34,PRT-16_1,wind_onshore,0.1557313007676
34,PRT-17_1,wind_onshore,1.5815969787961
34,PRT-18_1,wind_onshore,0.0946974096077316
34,PRT-19_1,wind_onshore,0.1016073972396
34,PRT-1_1,wind_onshore,0.0070971695305723
34,PRT-20_1,wind_onshore,0.1654724834602
34,PRT-3_1,wind_onshore,0.1638700253058
34,PRT-4_1,wind_onshore,0.1824099921263
34,PRT-5_1,wind_onshore,3.548930563988
34,PRT-6_1,wind_onshore,0.1945303813556
34,PRT-7_1,wind_onshore,0.1008444941342
34,PRT-8_1,wind_onshore,0.2836005090902
34,PRT-9_1,wind_onshore,9.9968875769942
34,PRT_1,battery,0.011992291421107
34,PRT_2,battery,0.0578852160284541
34,PRT_1,ccgt,0.2017019205438
34,PRT_2,ccgt,0.2226127864024
34,PRT-10_1,roof_mounted_pv,0.0455607931598725
34,PRT-11_1,roof_mounted_pv,0.0209384400496247
34,PRT-12_1,roof_mounted_pv,0.0211220185205338
34,PRT-14_1,roof_mounted_pv,0.0063469324707694
34,PRT-15_1,roof_mounted_pv,0.0143510073507965
34,PRT-16_1,roof_mounted_pv,0.0093944901781197
34,PRT-17_1,roof_mounted_pv,0.0290112505949857
34,PRT-18_1,roof_mounted_pv,0.0165043190623142
34,PRT-19_1,roof_mounted_pv,0.0385792522098203
34,PRT-1_1,roof_mounted_pv,0.0017896543323852
34,PRT-20_1,roof_mounted_pv,0.0560443429088006
34,PRT-3_1,roof_mounted_pv,0.0210814919491624
34,PRT-4_1,roof_mounted_pv,0.0431426557327756
34,PRT-5_1,roof_mounted_pv,0.0330227827921735
34,PRT-6_1,roof_mounted_pv,0.025976842199677
34,PRT-7_1,roof_mounted_pv,0.0111954240727479
34,PRT-8_1,roof_mounted_pv,0.0263050513345057
34,PRT-11_1,wind_offshore,0.0450496398736785
34,PRT-12_1,wind_offshore,0.0356283926243554
34,PRT-15_1,wind_offshore,0.0385816474890623
34,PRT-16_1,wind_offshore,0.0247763129728533
34,PRT-17_1,wind_offshore,0.0321334541508967
34,PRT-18_1,wind_offshore,0.0308111618878584
34,PRT-1_1,wind_offshore,0.0040390676452387
34,PRT-20_1,wind_offshore,0.0106429789355365
34,PRT-3_1,wind_offshore,0.0213893333093973
34,PRT-4_1,wind_offshore,0.0347963175832204
34,PRT-7_1,wind_offshore,0.0389341037389796
34,PRT-9_1,wind_offshore,0.0321997862915146
35,PRT_1,chp_biofuel_extraction,0.0463678581939331
35,PRT_1,chp_biofuel_extraction,0.0711372234391324
35,PRT_2,chp_biofuel_extraction,0.0242940948209004
35,PRT_2,chp_biofuel_extraction,0.0385592143145265
35,PRT_1,chp_hydrogen,0.0087976789062917
35,PRT_1,chp_hydrogen,0.0126965649751444
35,PRT_2,chp_hydrogen,0.0088156685931852
35,PRT_2,chp_hydrogen,0.0184809534663202
35,PRT_1,chp_methane_extraction,0.0350405797463334
35,PRT_1,chp_methane_extraction,0.0114811363610343
35,PRT_2,chp_methane_extraction,0.0262305153876909
35,PRT_2,chp_methane_extraction,0.0083702409649913
35,PRT_1,chp_wte_back_pressure,0.1022161321872
35,PRT_1,chp_wte_back_pressure,0.0080458827463785
35,PRT_2,chp_wte_back_pressure,0.1003105007998
35,PRT_2,chp_wte_back_pressure,0.0106341474480559
35,PRT_1,electrolysis,2.8430602285296
35,PRT_2,electrolysis,1.1885728879759
35,PRT-10_1,existing_pv,0.2
35,PRT-12_1,existing_pv,0.1
35,PRT-15_1,existing_pv,0.2
35,PRT-3_1,existing_pv,0.5
35,PRT-9_1,existing_pv,0.1
35,PRT-10_1,existing_wind,0.11
35,PRT-11_1,existing_wind,0.43
35,PRT-12_1,existing_wind,0.1
35,PRT-15_1,existing_wind,0.1199999999998999
35,PRT-16_1,existing_wind,0.03
35,PRT-17_1,existing_wind,0.08
35,PRT-18_1,existing_wind,0.83
35,PRT-19_1,existing_wind,0.7699999999999999
35,PRT-1_1,existing_wind,0.06
35,PRT-20_1,existing_wind,0.82
35,PRT-3_1,existing_wind,0.1399999999999999
35,PRT-4_1,existing_wind,0.35
35,PRT-5_1,existing_wind,0.1799999999999
35,PRT-6_1,existing_wind,0.67
35,PRT-7_1,existing_wind,0.4799999999999
35,PRT-9_1,existing_wind,0.23
35,PRT_1,hydro_reservoir,1.1303999999999998
35,PRT_2,hydro_reservoir,0.205
35,PRT_1,hydro_run_of_river,1.4028
35,PRT_2,hydro_run_of_river,0.2127
35,PRT-10_1,open_field_pv,0.0563281670970006
35,PRT-11_1,open_field_pv,0.0312345647339231
35,PRT-12_1,open_field_pv,0.0638980869620595
35,PRT-14_1,open_field_pv,0.051019188554078
35,PRT-15_1,open_field_pv,0.0097846505480881
35,PRT-16_1,open_field_pv,0.0510096226342668
35,PRT-17_1,open_field_pv,0.0564082968879569
35,PRT-18_1,open_field_pv,0.0405722633369482
35,PRT-19_1,open_field_pv,0.0431371918992693
35,PRT-20_1,open_field_pv,0.0461268035727011
35,PRT-3_1,open_field_pv,0.0651119967303698
35,PRT-4_1,open_field_pv,0.0457819630859579
35,PRT-5_1,open_field_pv,0.0480648044165996
35,PRT-6_1,open_field_pv,0.0672462639519189
35,PRT-7_1,open_field_pv,0.0523659755043407
35,PRT-8_1,open_field_pv,0.0558845713591188
35,PRT-9_1,open_field_pv,9.8868941437138
35,PRT_1,pumped_hydro,3.126
35,PRT_2,pumped_hydro,0.514
35,PRT-10_1,wind_onshore,0.1213647044159
35,PRT-11_1,wind_onshore,4.0786238203682
35,PRT-12_1,wind_onshore,0.4777953502120999
35,PRT-14_1,wind_onshore,0.1006568411751
35,PRT-15_1,wind_onshore,0.0980118523028185
35,PRT-16_1,wind_onshore,0.1295124862605
35,PRT-17_1,wind_onshore,6.3752105039895
35,PRT-18_1,wind_onshore,0.0272806646143511
35,PRT-19_1,wind_onshore,0.0633323349042851
35,PRT-20_1,wind_onshore,0.0765898172102279
35,PRT-3_1,wind_onshore,0.1748021582117
35,PRT-4_1,wind_onshore,0.1920041952119
35,PRT-5_1,wind_onshore,5.5186113794381
35,PRT-6_1,wind_onshore,0.1062701494618
35,PRT-7_1,wind_onshore,0.0827073589541163
35,PRT-8_1,wind_onshore,0.1293279130907
35,PRT-9_1,wind_onshore,7.5731531043999
35,PRT_1,battery,0.0817776364932695
35,PRT_2,battery,0.0323490410782049
35,PRT_1,ccgt,0.2108007704947999
35,PRT_2,ccgt,0.2541283945672
35,PRT-10_1,roof_mounted_pv,0.036591017792538
35,PRT-11_1,roof_mounted_pv,0.0033526249069781
35,PRT-12_1,roof_mounted_pv,0.0027341758762877
35,PRT-14_1,roof_mounted_pv,0.0171380138388946
35,PRT-15_1,roof_mounted_pv,0.0105513377701051
35,PRT-16_1,roof_mounted_pv,0.012444117978241
35,PRT-17_1,roof_mounted_pv,0.0151953371744285
35,PRT-18_1,roof_mounted_pv,0.001548526249352
35,PRT-19_1,roof_mounted_pv,0.0194221751593722
35,PRT-1_1,roof_mounted_pv,0.000963877578373
35,PRT-20_1,roof_mounted_pv,0.0352760159432827
35,PRT-3_1,roof_mounted_pv,0.0095375571707852
35,PRT-4_1,roof_mounted_pv,0.0239015275671997
35,PRT-5_1,roof_mounted_pv,0.0141778260050833
35,PRT-6_1,roof_mounted_pv,0.0102195576395235
35,PRT-7_1,roof_mounted_pv,0.0107536495909576
35,PRT-8_1,roof_mounted_pv,0.0085924214974068
35,PRT-9_1,roof_mounted_pv,0.0255295734805755
35,PRT-11_1,wind_offshore,0.0345724963092421
35,PRT-12_1,wind_offshore,0.0287072935780523
35,PRT-15_1,wind_offshore,0.0287992325100451
35,PRT-16_1,wind_offshore,0.0187120835541021
35,PRT-17_1,wind_offshore,0.0229798682924752
35,PRT-18_1,wind_offshore,0.0200200710036806
35,PRT-1_1,wind_offshore,0.0028582719948696
35,PRT-20_1,wind_offshore,0.0028482520678584
35,PRT-3_1,wind_offshore,0.0105591858806441
35,PRT-4_1,wind_offshore,0.0242441107852974
35,PRT-7_1,wind_offshore,0.0276866343216357
35,PRT-9_1,wind_offshore,0.0243127399554753
36,PRT_1,chp_biofuel_extraction,0.0665204749483738
36,PRT_1,chp_biofuel_extraction,0.1041409609058
36,PRT_2,chp_biofuel_extraction,0.036944711518416
36,PRT_2,chp_biofuel_extraction,0.0525347063353127
36,PRT_1,chp_hydrogen,0.0129400524974028
36,PRT_1,chp_hydrogen,0.0184479960866999
36,PRT_2,chp_hydrogen,0.0130406739470238
36,PRT_2,chp_hydrogen,0.0217585342797848
36,PRT_1,chp_methane_extraction,0.0511159612671107
36,PRT_1,chp_methane_extraction,0.0173582820050374
36,PRT_2,chp_methane_extraction,0.0393035696998696
36,PRT_2,chp_methane_extraction,0.0131804006636025
36,PRT_1,chp_wte_back_pressure,0.1052980695509
36,PRT_1,chp_wte_back_pressure,0.0128091955292581
36,PRT_2,chp_wte_back_pressure,0.1033395629748
36,PRT_2,chp_wte_back_pressure,0.0171850941070553
36,PRT_1,electrolysis,0.8934888370323001
36,PRT_2,electrolysis,3.2000455153769
36,PRT-10_1,existing_pv,0.2
36,PRT-12_1,existing_pv,0.1
36,PRT-15_1,existing_pv,0.2
36,PRT-3_1,existing_pv,0.5
36,PRT-9_1,existing_pv,0.1
36,PRT-10_1,existing_wind,0.11
36,PRT-11_1,existing_wind,0.43
36,PRT-12_1,existing_wind,0.1
36,PRT-15_1,existing_wind,0.1199999999998999
36,PRT-16_1,existing_wind,0.03
36,PRT-17_1,existing_wind,0.08
36,PRT-18_1,existing_wind,0.83
36,PRT-19_1,existing_wind,0.7699999999999999
36,PRT-1_1,existing_wind,0.06
36,PRT-20_1,existing_wind,0.82
36,PRT-3_1,existing_wind,0.1399999999999999
36,PRT-4_1,existing_wind,0.35
36,PRT-5_1,existing_wind,0.1799999999999
36,PRT-6_1,existing_wind,0.67
36,PRT-7_1,existing_wind,0.4799999999999
36,PRT-9_1,existing_wind,0.23
36,PRT_1,hydro_reservoir,1.1303999999999998
36,PRT_2,hydro_reservoir,0.205
36,PRT_1,hydro_run_of_river,1.4028
36,PRT_2,hydro_run_of_river,0.2127
36,PRT-10_1,open_field_pv,0.0538398276523459
36,PRT-11_1,open_field_pv,0.0643225628423624
36,PRT-12_1,open_field_pv,0.0483129706625775
36,PRT-14_1,open_field_pv,0.0738408559461822
36,PRT-15_1,open_field_pv,0.061867209559568
36,PRT-16_1,open_field_pv,0.0711240033714012
36,PRT-17_1,open_field_pv,0.036835064937225
36,PRT-18_1,open_field_pv,0.0615537487503905
36,PRT-19_1,open_field_pv,0.0582024783696334
36,PRT-20_1,open_field_pv,0.0577838553662322
36,PRT-3_1,open_field_pv,0.0678948243818808
36,PRT-4_1,open_field_pv,0.0597107920103864
36,PRT-5_1,open_field_pv,0.0561140878154522
36,PRT-6_1,open_field_pv,0.0481315338998028
36,PRT-7_1,open_field_pv,0.0546828493354168
36,PRT-8_1,open_field_pv,0.0568610306496673
36,PRT-9_1,open_field_pv,9.9921354660749
36,PRT_1,pumped_hydro,3.126
36,PRT_2,pumped_hydro,0.514
36,PRT-10_1,wind_onshore,0.0878294766745814
36,PRT-11_1,wind_onshore,1.0998838018417
36,PRT-12_1,wind_onshore,0.3347737861424
36,PRT-14_1,wind_onshore,0.1454767670742
36,PRT-15_1,wind_onshore,0.1377047828396
36,PRT-16_1,wind_onshore,0.1335252972085999
36,PRT-17_1,wind_onshore,9.9946339837719
36,PRT-18_1,wind_onshore,0.090155765437965
36,PRT-19_1,wind_onshore,0.0517455177485904
36,PRT-1_1,wind_onshore,0.0126059224799319
36,PRT-20_1,wind_onshore,0.1417864795141999
36,PRT-3_1,wind_onshore,0.1096922500284
36,PRT-4_1,wind_onshore,0.2176076599341
36,PRT-5_1,wind_onshore,2.881691279211
36,PRT-6_1,wind_onshore,0.1342386600571999
36,PRT-7_1,wind_onshore,0.1036970344579
36,PRT-8_1,wind_onshore,0.1368468940038
36,PRT-9_1,wind_onshore,8.8908809654886
36,PRT_1,battery,0.054297608591126
36,PRT_2,battery,0.087981918356393
36,PRT_1,ccgt,0.2230413987561
36,PRT_2,ccgt,0.2639427412236
36,PRT-10_1,roof_mounted_pv,0.0367707448710301
36,PRT-11_1,roof_mounted_pv,0.0299342978496862
36,PRT-12_1,roof_mounted_pv,0.0306964520663469
36,PRT-14_1,roof_mounted_pv,0.0084138233832951
36,PRT-15_1,roof_mounted_pv,0.0221153379641218
36,PRT-16_1,roof_mounted_pv,0.0135033252801277
36,PRT-17_1,roof_mounted_pv,0.0078607496488588
36,PRT-18_1,roof_mounted_pv,0.0308061949386896
36,PRT-19_1,roof_mounted_pv,0.0048545364571901
36,PRT-20_1,roof_mounted_pv,0.0248253777171244
36,PRT-3_1,roof_mounted_pv,0.0163858356649178
36,PRT-4_1,roof_mounted_pv,0.0066561332785949
36,PRT-5_1,roof_mounted_pv,0.0143915784592282
36,PRT-6_1,roof_mounted_pv,0.0187092133820033
36,PRT-7_1,roof_mounted_pv,0.0176681794110295
36,PRT-8_1,roof_mounted_pv,0.0218871354844795
36,PRT-9_1,roof_mounted_pv,0.0024171142215695
36,PRT-11_1,wind_offshore,0.0311914435136584
36,PRT-12_1,wind_offshore,0.0288374718901493
36,PRT-15_1,wind_offshore,0.0244132019203865
36,PRT-16_1,wind_offshore,0.0149878130441861
36,PRT-17_1,wind_offshore,0.0190747464972212
