spores,techs,locs,carriers,unit,generated_district_heat
51,chp_biofuel_extraction,PRT_2,heat,twh,0.0001032981539946
51,chp_hydrogen,PRT_1,heat,twh,0.0001811449847528
51,chp_hydrogen,PRT_2,heat,twh,0.0001999470463614
51,chp_methane_extraction,PRT_1,heat,twh,9.352488128818736e-05
51,chp_methane_extraction,PRT_2,heat,twh,9.716533793133108e-05
51,chp_wte_back_pressure,PRT_1,heat,twh,3.781129698608001e-05
51,chp_wte_back_pressure,PRT_2,heat,twh,4.104671646717234e-05
52,chp_biofuel_extraction,PRT_1,heat,twh,8.338067936409013e-05
52,chp_biofuel_extraction,PRT_2,heat,twh,6.266131545502358e-05
52,chp_hydrogen,PRT_1,heat,twh,0.0004887207076213
52,chp_hydrogen,PRT_2,heat,twh,0.0005515914650278
52,chp_methane_extraction,PRT_1,heat,twh,0.0001519132775797
52,chp_methane_extraction,PRT_2,heat,twh,0.0001593973185133
52,chp_wte_back_pressure,PRT_1,heat,twh,9.18909227609439e-05
52,chp_wte_back_pressure,PRT_2,heat,twh,9.89657360069558e-05
53,chp_biofuel_extraction,PRT_1,heat,twh,0.0001479763554369
53,chp_biofuel_extraction,PRT_2,heat,twh,0.000194415310786
53,chp_hydrogen,PRT_1,heat,twh,0.0005599473457152
53,chp_hydrogen,PRT_2,heat,twh,0.0006239852622991
53,chp_methane_extraction,PRT_1,heat,twh,0.0002031915730392
53,chp_methane_extraction,PRT_2,heat,twh,0.0002113054243417
53,chp_wte_back_pressure,PRT_1,heat,twh,0.0001119646543399
53,chp_wte_back_pressure,PRT_2,heat,twh,0.0001180410030848
54,chp_biofuel_extraction,PRT_1,heat,twh,4.821344743319067e-05
54,chp_biofuel_extraction,PRT_2,heat,twh,4.46454879931382e-05
54,chp_hydrogen,PRT_1,heat,twh,0.0004754672740809
54,chp_hydrogen,PRT_2,heat,twh,0.0005271705240695
54,chp_methane_extraction,PRT_1,heat,twh,0.0001349585236984
54,chp_methane_extraction,PRT_2,heat,twh,0.0001407737868877
54,chp_wte_back_pressure,PRT_1,heat,twh,8.013429621469272e-05
54,chp_wte_back_pressure,PRT_2,heat,twh,8.601046270320699e-05
55,chp_biofuel_extraction,PRT_1,heat,twh,1.4753835313218611e-05
55,chp_biofuel_extraction,PRT_2,heat,twh,1.542510848698053e-05
55,chp_hydrogen,PRT_1,heat,twh,4.674348659737959e-05
55,chp_hydrogen,PRT_2,heat,twh,5.1663108211899615e-05
55,chp_methane_extraction,PRT_1,heat,twh,1.5345791843196762e-05
55,chp_methane_extraction,PRT_2,heat,twh,1.5976122678976912e-05
55,chp_wte_back_pressure,PRT_1,heat,twh,8.018166491262085e-06
55,chp_wte_back_pressure,PRT_2,heat,twh,8.469430612932844e-06
56,chp_biofuel_extraction,PRT_1,heat,twh,8.51077159098407e-05
56,chp_biofuel_extraction,PRT_2,heat,twh,8.412517634242311e-05
56,chp_hydrogen,PRT_1,heat,twh,0.0004748696202369
56,chp_hydrogen,PRT_2,heat,twh,0.00053108672833
56,chp_methane_extraction,PRT_1,heat,twh,0.0001528884056016
56,chp_methane_extraction,PRT_2,heat,twh,0.0001599381969936
56,chp_wte_back_pressure,PRT_1,heat,twh,8.601637931391587e-05
56,chp_wte_back_pressure,PRT_2,heat,twh,9.580562196777448e-05
57,chp_biofuel_extraction,PRT_1,heat,twh,3.231009136521032e-05
57,chp_biofuel_extraction,PRT_2,heat,twh,4.3056301549234126e-05
57,chp_hydrogen,PRT_1,heat,twh,0.000207865115456
57,chp_hydrogen,PRT_2,heat,twh,0.0002302335925193
57,chp_methane_extraction,PRT_1,heat,twh,6.244379406345733e-05
57,chp_methane_extraction,PRT_2,heat,twh,6.485885970548838e-05
57,chp_wte_back_pressure,PRT_1,heat,twh,3.6388441015629775e-05
57,chp_wte_back_pressure,PRT_2,heat,twh,3.793938580847125e-05
58,chp_biofuel_extraction,PRT_1,heat,twh,7.655964464777125e-05
58,chp_biofuel_extraction,PRT_2,heat,twh,6.10683963403568e-05
58,chp_hydrogen,PRT_1,heat,twh,0.0004610916146355
58,chp_hydrogen,PRT_2,heat,twh,0.000508507290311
58,chp_methane_extraction,PRT_1,heat,twh,0.0001433643841019
58,chp_methane_extraction,PRT_2,heat,twh,0.00014997065947
58,chp_wte_back_pressure,PRT_1,heat,twh,8.052392589185308e-05
58,chp_wte_back_pressure,PRT_2,heat,twh,8.895819567410375e-05
59,chp_biofuel_extraction,PRT_1,heat,twh,8.719243695804367e-05
59,chp_biofuel_extraction,PRT_2,heat,twh,8.572775295947658e-05
59,chp_hydrogen,PRT_1,heat,twh,0.0002047891379607
59,chp_hydrogen,PRT_2,heat,twh,0.0002260080771757
59,chp_methane_extraction,PRT_1,heat,twh,7.940517155063775e-05
59,chp_methane_extraction,PRT_2,heat,twh,8.252735466761805e-05
59,chp_wte_back_pressure,PRT_1,heat,twh,4.011454379326675e-05
59,chp_wte_back_pressure,PRT_2,heat,twh,4.278363508466498e-05
60,chp_biofuel_extraction,PRT_1,heat,twh,7.671408242475105e-05
60,chp_biofuel_extraction,PRT_2,heat,twh,6.612030279564472e-05
60,chp_hydrogen,PRT_1,heat,twh,0.0004770117827883
60,chp_hydrogen,PRT_2,heat,twh,0.0005254867333117
60,chp_methane_extraction,PRT_1,heat,twh,0.0001523232053377
60,chp_methane_extraction,PRT_2,heat,twh,0.0001593263352461
60,chp_wte_back_pressure,PRT_1,heat,twh,8.52344821950868e-05
60,chp_wte_back_pressure,PRT_2,heat,twh,9.373348141815266e-05
61,chp_biofuel_extraction,PRT_1,heat,twh,0.0007841571325494
61,chp_biofuel_extraction,PRT_2,heat,twh,0.0008665731057457
61,chp_hydrogen,PRT_1,heat,twh,0.0014672578766491
61,chp_hydrogen,PRT_2,heat,twh,0.0015993845535573
61,chp_methane_extraction,PRT_1,heat,twh,0.0004498871377334
61,chp_methane_extraction,PRT_2,heat,twh,0.0004769399477285
61,chp_wte_back_pressure,PRT_1,heat,twh,0.0002967283163784
61,chp_wte_back_pressure,PRT_2,heat,twh,0.0003088497905772
62,chp_biofuel_extraction,PRT_1,heat,twh,0.2163480120470122
62,chp_biofuel_extraction,PRT_2,heat,twh,0.2511965226869437
62,chp_hydrogen,PRT_1,heat,twh,0.1142276609805984
62,chp_hydrogen,PRT_2,heat,twh,0.1140064592911325
62,chp_methane_extraction,PRT_1,heat,twh,0.046152483027609
62,chp_methane_extraction,PRT_2,heat,twh,0.047534712022847
62,chp_wte_back_pressure,PRT_1,heat,twh,0.0442389717955099
62,chp_wte_back_pressure,PRT_2,heat,twh,0.0453757578112501
63,chp_biofuel_extraction,PRT_1,heat,twh,0.0438708173562821
63,chp_biofuel_extraction,PRT_2,heat,twh,0.0421397088063547
63,chp_hydrogen,PRT_1,heat,twh,0.0302041836605543
63,chp_hydrogen,PRT_2,heat,twh,0.032334028815711
63,chp_methane_extraction,PRT_1,heat,twh,0.010361064456744
63,chp_methane_extraction,PRT_2,heat,twh,0.0116263661853526
63,chp_wte_back_pressure,PRT_1,heat,twh,0.0092895842788293
63,chp_wte_back_pressure,PRT_2,heat,twh,0.0095359935424723
64,chp_biofuel_extraction,PRT_1,heat,twh,0.1706614464351334
64,chp_biofuel_extraction,PRT_2,heat,twh,0.2245414453761665
64,chp_hydrogen,PRT_1,heat,twh,0.0936032543141928
64,chp_hydrogen,PRT_2,heat,twh,0.0959159964742799
64,chp_methane_extraction,PRT_1,heat,twh,0.0337047453120199
64,chp_methane_extraction,PRT_2,heat,twh,0.0376324153160278
64,chp_wte_back_pressure,PRT_1,heat,twh,0.0333621319551926
64,chp_wte_back_pressure,PRT_2,heat,twh,0.0343683802614732
65,chp_biofuel_extraction,PRT_1,heat,twh,0.0601993883946511
65,chp_biofuel_extraction,PRT_2,heat,twh,0.0416615308029592
65,chp_hydrogen,PRT_1,heat,twh,0.0339839192051222
65,chp_hydrogen,PRT_2,heat,twh,0.0363572055318377
65,chp_methane_extraction,PRT_1,heat,twh,0.0120459822434782
65,chp_methane_extraction,PRT_2,heat,twh,0.013259587903814
65,chp_wte_back_pressure,PRT_1,heat,twh,0.0106462119287496
65,chp_wte_back_pressure,PRT_2,heat,twh,0.0109391011111392
66,chp_biofuel_extraction,PRT_1,heat,twh,0.13751923366923
66,chp_biofuel_extraction,PRT_2,heat,twh,0.209383684861285
66,chp_hydrogen,PRT_1,heat,twh,0.0924329477689962
66,chp_hydrogen,PRT_2,heat,twh,0.0944638192325805
66,chp_methane_extraction,PRT_1,heat,twh,0.0307122378897543
66,chp_methane_extraction,PRT_2,heat,twh,0.0375646670153487
66,chp_wte_back_pressure,PRT_1,heat,twh,0.0346337156524615
66,chp_wte_back_pressure,PRT_2,heat,twh,0.0355267765462972
67,chp_biofuel_extraction,PRT_1,heat,twh,0.0677594824444337
67,chp_biofuel_extraction,PRT_2,heat,twh,0.0456279666001536
67,chp_hydrogen,PRT_1,heat,twh,0.0331446519305301
67,chp_hydrogen,PRT_2,heat,twh,0.0353107104764219
67,chp_methane_extraction,PRT_1,heat,twh,0.0125623851391281
67,chp_methane_extraction,PRT_2,heat,twh,0.0129185707079633
67,chp_wte_back_pressure,PRT_1,heat,twh,0.0105525589944011
67,chp_wte_back_pressure,PRT_2,heat,twh,0.0108641113546822
68,chp_biofuel_extraction,PRT_1,heat,twh,0.1426845434697167
68,chp_biofuel_extraction,PRT_2,heat,twh,0.2156673445610633
68,chp_hydrogen,PRT_1,heat,twh,0.0895934484380351
68,chp_hydrogen,PRT_2,heat,twh,0.0911862254886595
68,chp_methane_extraction,PRT_1,heat,twh,0.0322671283647902
68,chp_methane_extraction,PRT_2,heat,twh,0.0362775121371503
68,chp_wte_back_pressure,PRT_1,heat,twh,0.0325680677483666
68,chp_wte_back_pressure,PRT_2,heat,twh,0.033413783635264
69,chp_biofuel_extraction,PRT_1,heat,twh,0.0661310972204698
69,chp_biofuel_extraction,PRT_2,heat,twh,0.0409188654062356
69,chp_hydrogen,PRT_1,heat,twh,0.0351150505154457
69,chp_hydrogen,PRT_2,heat,twh,0.0374972652485691
69,chp_methane_extraction,PRT_1,heat,twh,0.0125712446486184
69,chp_methane_extraction,PRT_2,heat,twh,0.0137763528747947
69,chp_wte_back_pressure,PRT_1,heat,twh,0.0110209159471252
69,chp_wte_back_pressure,PRT_2,heat,twh,0.0113989980998367
70,chp_biofuel_extraction,PRT_1,heat,twh,0.1210767746357169
70,chp_biofuel_extraction,PRT_2,heat,twh,0.1977308276377909
70,chp_hydrogen,PRT_1,heat,twh,0.0840458687843815
70,chp_hydrogen,PRT_2,heat,twh,0.0861092810505925
70,chp_methane_extraction,PRT_1,heat,twh,0.0319058710030601
70,chp_methane_extraction,PRT_2,heat,twh,0.0342488822862192
70,chp_wte_back_pressure,PRT_1,heat,twh,0.0311652912930401
70,chp_wte_back_pressure,PRT_2,heat,twh,0.031987279139184
71,chp_biofuel_extraction,PRT_1,heat,twh,0.0009316574510306
71,chp_biofuel_extraction,PRT_2,heat,twh,0.0009211392887798
71,chp_hydrogen,PRT_1,heat,twh,0.0015309693128247
71,chp_hydrogen,PRT_2,heat,twh,0.0016375441237737
71,chp_methane_extraction,PRT_1,heat,twh,0.0005697637158066
71,chp_methane_extraction,PRT_2,heat,twh,0.0005746089074555
71,chp_wte_back_pressure,PRT_1,heat,twh,0.000477627307581
71,chp_wte_back_pressure,PRT_2,heat,twh,0.000485492910286
72,chp_biofuel_extraction,PRT_1,heat,twh,0.2084904506027521
72,chp_biofuel_extraction,PRT_2,heat,twh,0.2662114499213295
72,chp_hydrogen,PRT_1,heat,twh,0.1151798439757194
72,chp_hydrogen,PRT_2,heat,twh,0.1176562063011745
72,chp_methane_extraction,PRT_1,heat,twh,0.0400313843586534
72,chp_methane_extraction,PRT_2,heat,twh,0.0448766584119738
72,chp_wte_back_pressure,PRT_1,heat,twh,0.0407720752061713
72,chp_wte_back_pressure,PRT_2,heat,twh,0.0421359141502438
73,chp_biofuel_extraction,PRT_1,heat,twh,0.0465224897789437
73,chp_biofuel_extraction,PRT_2,heat,twh,0.0285912722754505
73,chp_hydrogen,PRT_1,heat,twh,0.0361885350000052
73,chp_hydrogen,PRT_2,heat,twh,0.0390522724820447
73,chp_methane_extraction,PRT_1,heat,twh,0.012346597091152
73,chp_methane_extraction,PRT_2,heat,twh,0.0133362147254008
73,chp_wte_back_pressure,PRT_1,heat,twh,0.0103786128911053
73,chp_wte_back_pressure,PRT_2,heat,twh,0.0106383057903407
74,chp_biofuel_extraction,PRT_1,heat,twh,0.1324023946425467
74,chp_biofuel_extraction,PRT_2,heat,twh,0.2173723201360505
74,chp_hydrogen,PRT_1,heat,twh,0.0933692022526583
74,chp_hydrogen,PRT_2,heat,twh,0.0961137108953842
74,chp_methane_extraction,PRT_1,heat,twh,0.0331715313384962
74,chp_methane_extraction,PRT_2,heat,twh,0.0375384499188192
74,chp_wte_back_pressure,PRT_1,heat,twh,0.0337895706820239
74,chp_wte_back_pressure,PRT_2,heat,twh,0.034981292187889
75,chp_biofuel_extraction,PRT_1,heat,twh,0.1045212759954399
75,chp_biofuel_extraction,PRT_2,heat,twh,0.0445665468682795
75,chp_hydrogen,PRT_1,heat,twh,0.051377064600464
75,chp_hydrogen,PRT_2,heat,twh,0.0541746865119127
75,chp_methane_extraction,PRT_1,heat,twh,0.0190814817646054
75,chp_methane_extraction,PRT_2,heat,twh,0.0194028649046035
75,chp_wte_back_pressure,PRT_1,heat,twh,0.0156631868857646
75,chp_wte_back_pressure,PRT_2,heat,twh,0.0161339947667264
76,chp_biofuel_extraction,PRT_1,heat,twh,0.0900941642125282
76,chp_biofuel_extraction,PRT_2,heat,twh,0.2259324773948332
76,chp_hydrogen,PRT_1,heat,twh,0.0975324977619307
76,chp_hydrogen,PRT_2,heat,twh,0.1005768666714611
76,chp_methane_extraction,PRT_1,heat,twh,0.0343445232039718
76,chp_methane_extraction,PRT_2,heat,twh,0.0371343965522563
76,chp_wte_back_pressure,PRT_1,heat,twh,0.0326724852610728
76,chp_wte_back_pressure,PRT_2,heat,twh,0.0340162652269505
77,chp_biofuel_extraction,PRT_1,heat,twh,0.1121732429538818
77,chp_biofuel_extraction,PRT_2,heat,twh,0.0376801217038807
77,chp_hydrogen,PRT_1,heat,twh,0.0620989012838043
77,chp_hydrogen,PRT_2,heat,twh,0.0658536024721239
77,chp_methane_extraction,PRT_1,heat,twh,0.0228593143107038
77,chp_methane_extraction,PRT_2,heat,twh,0.0247620111224147
77,chp_wte_back_pressure,PRT_1,heat,twh,0.0215139281414787
77,chp_wte_back_pressure,PRT_2,heat,twh,0.0222201686090487
78,chp_biofuel_extraction,PRT_1,heat,twh,0.0635862563966646
78,chp_biofuel_extraction,PRT_2,heat,twh,0.2248894831085712
78,chp_hydrogen,PRT_1,heat,twh,0.0910057391653231
78,chp_hydrogen,PRT_2,heat,twh,0.0922546982875974
78,chp_methane_extraction,PRT_1,heat,twh,0.0315228725245561
78,chp_methane_extraction,PRT_2,heat,twh,0.0332796665503644
78,chp_wte_back_pressure,PRT_1,heat,twh,0.0295619557051822
78,chp_wte_back_pressure,PRT_2,heat,twh,0.0307563214837246
79,chp_biofuel_extraction,PRT_1,heat,twh,0.1198349171286117
79,chp_biofuel_extraction,PRT_2,heat,twh,0.035965353694803
79,chp_hydrogen,PRT_1,heat,twh,0.0670463864411966
79,chp_hydrogen,PRT_2,heat,twh,0.0721849313766253
79,chp_methane_extraction,PRT_1,heat,twh,0.0229511227408824
79,chp_methane_extraction,PRT_2,heat,twh,0.0258077579288864
79,chp_wte_back_pressure,PRT_1,heat,twh,0.0211291637866135
79,chp_wte_back_pressure,PRT_2,heat,twh,0.0218107478261509
80,chp_biofuel_extraction,PRT_1,heat,twh,0.0445536009483368
80,chp_biofuel_extraction,PRT_2,heat,twh,0.2159386181083851
80,chp_hydrogen,PRT_1,heat,twh,0.093398828186598
80,chp_hydrogen,PRT_2,heat,twh,0.0956740910398223
80,chp_methane_extraction,PRT_1,heat,twh,0.0345442575009809
80,chp_methane_extraction,PRT_2,heat,twh,0.037396740285509
80,chp_wte_back_pressure,PRT_1,heat,twh,0.0337529191523254
80,chp_wte_back_pressure,PRT_2,heat,twh,0.0349273036238536
81,chp_biofuel_extraction,PRT_1,heat,twh,6.375783765072169e-05
81,chp_biofuel_extraction,PRT_2,heat,twh,4.813056605635485e-05
81,chp_hydrogen,PRT_1,heat,twh,1.5649438513152844e-05
81,chp_hydrogen,PRT_2,heat,twh,1.6721415849835207e-05
81,chp_methane_extraction,PRT_1,heat,twh,1.418818176226266e-05
81,chp_methane_extraction,PRT_2,heat,twh,1.2187225541918862e-05
81,chp_wte_back_pressure,PRT_1,heat,twh,3.881560243465674e-06
81,chp_wte_back_pressure,PRT_2,heat,twh,4.119588742224154e-06
82,chp_biofuel_extraction,PRT_1,heat,twh,4.545481200531405e-05
82,chp_biofuel_extraction,PRT_2,heat,twh,3.384633181581695e-05
82,chp_hydrogen,PRT_1,heat,twh,1.1083534719224406e-05
82,chp_hydrogen,PRT_2,heat,twh,1.211290791169615e-05
82,chp_methane_extraction,PRT_1,heat,twh,1.0646036440206292e-05
82,chp_methane_extraction,PRT_2,heat,twh,9.478168118095029e-06
82,chp_wte_back_pressure,PRT_1,heat,twh,2.990383301189641e-06
82,chp_wte_back_pressure,PRT_2,heat,twh,2.8577441280897107e-06
83,chp_biofuel_extraction,PRT_1,heat,twh,0.0004828725919735
83,chp_biofuel_extraction,PRT_2,heat,twh,0.0003860572963496
83,chp_hydrogen,PRT_1,heat,twh,0.000123580811956
83,chp_hydrogen,PRT_2,heat,twh,0.0001368212694959
83,chp_methane_extraction,PRT_1,heat,twh,0.0001360660644584
83,chp_methane_extraction,PRT_2,heat,twh,0.0001272293859837
83,chp_wte_back_pressure,PRT_1,heat,twh,2.80225264749383e-05
83,chp_wte_back_pressure,PRT_2,heat,twh,2.9561737087978012e-05
84,chp_biofuel_extraction,PRT_1,heat,twh,6.000403346091827e-05
84,chp_biofuel_extraction,PRT_2,heat,twh,4.480178224570281e-05
84,chp_hydrogen,PRT_1,heat,twh,1.477604176237332e-05
84,chp_hydrogen,PRT_2,heat,twh,1.6107855804491004e-05
84,chp_methane_extraction,PRT_1,heat,twh,1.5272923044908224e-05
84,chp_methane_extraction,PRT_2,heat,twh,1.3849308011239077e-05
84,chp_wte_back_pressure,PRT_1,heat,twh,3.540342072352469e-06
84,chp_wte_back_pressure,PRT_2,heat,twh,3.756590130056161e-06
85,chp_biofuel_extraction,PRT_1,heat,twh,8.275305863453044e-05
85,chp_biofuel_extraction,PRT_2,heat,twh,6.668975635383637e-05
85,chp_hydrogen,PRT_1,heat,twh,2.12596633829754e-05
85,chp_hydrogen,PRT_2,heat,twh,2.339107331233023e-05
85,chp_methane_extraction,PRT_1,heat,twh,2.515955004879518e-05
85,chp_methane_extraction,PRT_2,heat,twh,2.3897194779235145e-05
85,chp_wte_back_pressure,PRT_1,heat,twh,4.732216619330124e-06
85,chp_wte_back_pressure,PRT_2,heat,twh,5.15221866614588e-06
86,chp_biofuel_extraction,PRT_1,heat,twh,4.783966114047264e-05
86,chp_biofuel_extraction,PRT_2,heat,twh,3.5867015311741615e-05
86,chp_hydrogen,PRT_1,heat,twh,1.1812562134909311e-05
86,chp_hydrogen,PRT_2,heat,twh,1.282372132081304e-05
86,chp_methane_extraction,PRT_1,heat,twh,1.3053604591583342e-05
86,chp_methane_extraction,PRT_2,heat,twh,1.202458993386137e-05
86,chp_wte_back_pressure,PRT_1,heat,twh,2.6412255965394565e-06
86,chp_wte_back_pressure,PRT_2,heat,twh,2.825400809907156e-06
87,chp_biofuel_extraction,PRT_1,heat,twh,7.68994267333342e-05
87,chp_biofuel_extraction,PRT_2,heat,twh,5.985156854756493e-05
87,chp_hydrogen,PRT_1,heat,twh,1.8961268595306583e-05
87,chp_hydrogen,PRT_2,heat,twh,2.092952630956809e-05
87,chp_methane_extraction,PRT_1,heat,twh,2.083602595775944e-05
87,chp_methane_extraction,PRT_2,heat,twh,1.934586019469338e-05
87,chp_wte_back_pressure,PRT_1,heat,twh,4.460039960995828e-06
87,chp_wte_back_pressure,PRT_2,heat,twh,4.630193292237852e-06
88,chp_biofuel_extraction,PRT_1,heat,twh,8.242815805148586e-05
88,chp_biofuel_extraction,PRT_2,heat,twh,6.206707491590547e-05
88,chp_hydrogen,PRT_1,heat,twh,2.0395158256091337e-05
88,chp_hydrogen,PRT_2,heat,twh,2.2181728319938657e-05
88,chp_methane_extraction,PRT_1,heat,twh,2.231287916886613e-05
88,chp_methane_extraction,PRT_2,heat,twh,2.054567849517278e-05
88,chp_wte_back_pressure,PRT_1,heat,twh,4.529539059761056e-06
88,chp_wte_back_pressure,PRT_2,heat,twh,4.838590697363619e-06
89,chp_biofuel_extraction,PRT_1,heat,twh,4.519786583714871e-05
89,chp_biofuel_extraction,PRT_2,heat,twh,3.4627464921740747e-05
89,chp_hydrogen,PRT_1,heat,twh,1.0877261101731442e-05
89,chp_hydrogen,PRT_2,heat,twh,1.2009527134613584e-05
89,chp_methane_extraction,PRT_1,heat,twh,1.1771970513831792e-05
89,chp_methane_extraction,PRT_2,heat,twh,1.0887708309639922e-05
89,chp_wte_back_pressure,PRT_1,heat,twh,2.4213640621667e-06
89,chp_wte_back_pressure,PRT_2,heat,twh,2.426288217039533e-06
90,chp_biofuel_extraction,PRT_1,heat,twh,3.145393896551912e-05
90,chp_biofuel_extraction,PRT_2,heat,twh,2.3479365328844443e-05
90,chp_hydrogen,PRT_1,heat,twh,7.83761344099173e-06
90,chp_hydrogen,PRT_2,heat,twh,8.522033548883826e-06
90,chp_methane_extraction,PRT_1,heat,twh,8.265920019794618e-06
90,chp_methane_extraction,PRT_2,heat,twh,7.546316550896899e-06
90,chp_wte_back_pressure,PRT_1,heat,twh,1.7334752857254012e-06
90,chp_wte_back_pressure,PRT_2,heat,twh,1.8447273974893145e-06
91,chp_biofuel_extraction,PRT_1,heat,twh,0.0008133426098883
91,chp_biofuel_extraction,PRT_2,heat,twh,0.0007973795838193
91,chp_hydrogen,PRT_1,heat,twh,0.0001762952918823
91,chp_hydrogen,PRT_2,heat,twh,0.0001871471283592
91,chp_methane_extraction,PRT_1,heat,twh,0.0001078042272664
91,chp_methane_extraction,PRT_2,heat,twh,8.653511315835901e-05
91,chp_wte_back_pressure,PRT_1,heat,twh,7.291079912550206e-05
91,chp_wte_back_pressure,PRT_2,heat,twh,7.58265436406465e-05
92,chp_biofuel_extraction,PRT_1,heat,twh,0.0039028074250916
92,chp_biofuel_extraction,PRT_2,heat,twh,0.0024286511915824
92,chp_hydrogen,PRT_1,heat,twh,0.000625068372929
92,chp_hydrogen,PRT_2,heat,twh,0.0007168917409749
92,chp_methane_extraction,PRT_1,heat,twh,0.0005866983668815
92,chp_methane_extraction,PRT_2,heat,twh,0.0002823272171199
92,chp_wte_back_pressure,PRT_1,heat,twh,0.0002567761881053
92,chp_wte_back_pressure,PRT_2,heat,twh,0.0002787491006289
93,chp_biofuel_extraction,PRT_1,heat,twh,0.0605153756973151
93,chp_biofuel_extraction,PRT_2,heat,twh,0.0361690831114327
93,chp_hydrogen,PRT_1,heat,twh,0.0109268868123847
93,chp_hydrogen,PRT_2,heat,twh,0.0118099932660971
93,chp_methane_extraction,PRT_1,heat,twh,0.0091229041788463
93,chp_methane_extraction,PRT_2,heat,twh,0.0049162222828619
93,chp_wte_back_pressure,PRT_1,heat,twh,0.0049565766702833
93,chp_wte_back_pressure,PRT_2,heat,twh,0.0052439681428547
94,chp_biofuel_extraction,PRT_1,heat,twh,0.0044283863983518
94,chp_biofuel_extraction,PRT_2,heat,twh,0.0025287923654651
94,chp_hydrogen,PRT_1,heat,twh,0.0006879011722183
94,chp_hydrogen,PRT_2,heat,twh,0.0007616272617245
94,chp_methane_extraction,PRT_1,heat,twh,0.0006065417629317
94,chp_methane_extraction,PRT_2,heat,twh,0.0002832602312934
94,chp_wte_back_pressure,PRT_1,heat,twh,0.0002685178779931
94,chp_wte_back_pressure,PRT_2,heat,twh,0.0002866551899253
95,chp_biofuel_extraction,PRT_1,heat,twh,0.0571657525334947
95,chp_biofuel_extraction,PRT_2,heat,twh,0.0341758678095473
95,chp_hydrogen,PRT_1,heat,twh,0.0102734914070788
95,chp_hydrogen,PRT_2,heat,twh,0.0109630779305701
95,chp_methane_extraction,PRT_1,heat,twh,0.0084369791136192
95,chp_methane_extraction,PRT_2,heat,twh,0.0043258927744663
95,chp_wte_back_pressure,PRT_1,heat,twh,0.004452195957228
95,chp_wte_back_pressure,PRT_2,heat,twh,0.0047715032001139
96,chp_biofuel_extraction,PRT_1,heat,twh,0.0042408475019198
96,chp_biofuel_extraction,PRT_2,heat,twh,0.0023891803179137
96,chp_hydrogen,PRT_1,heat,twh,0.0006159336670539
96,chp_hydrogen,PRT_2,heat,twh,0.0006807495649294
96,chp_methane_extraction,PRT_1,heat,twh,0.0005755696469872
96,chp_methane_extraction,PRT_2,heat,twh,0.0002729053691576
96,chp_wte_back_pressure,PRT_1,heat,twh,0.0002384541144799
96,chp_wte_back_pressure,PRT_2,heat,twh,0.0002532742575097
97,chp_biofuel_extraction,PRT_1,heat,twh,0.0603474651489843
97,chp_biofuel_extraction,PRT_2,heat,twh,0.036911921477514
97,chp_hydrogen,PRT_1,heat,twh,0.0111683725432528
97,chp_hydrogen,PRT_2,heat,twh,0.012190818912602
97,chp_methane_extraction,PRT_1,heat,twh,0.0092618933858522
97,chp_methane_extraction,PRT_2,heat,twh,0.0049115750400389
97,chp_wte_back_pressure,PRT_1,heat,twh,0.0049174578446952
97,chp_wte_back_pressure,PRT_2,heat,twh,0.0052715683971781
98,chp_biofuel_extraction,PRT_1,heat,twh,0.0039741416463654
98,chp_biofuel_extraction,PRT_2,heat,twh,0.0022447106640498
98,chp_hydrogen,PRT_1,heat,twh,0.0005747735437137
98,chp_hydrogen,PRT_2,heat,twh,0.0006355543527375
98,chp_methane_extraction,PRT_1,heat,twh,0.0005491761395146
98,chp_methane_extraction,PRT_2,heat,twh,0.0002511714488183
98,chp_wte_back_pressure,PRT_1,heat,twh,0.000218850972088
98,chp_wte_back_pressure,PRT_2,heat,twh,0.0002325637016881
99,chp_biofuel_extraction,PRT_1,heat,twh,0.0543561455384234
99,chp_biofuel_extraction,PRT_2,heat,twh,0.0335288861522112
99,chp_hydrogen,PRT_1,heat,twh,0.0099916960740532
99,chp_hydrogen,PRT_2,heat,twh,0.0108663772841376
99,chp_methane_extraction,PRT_1,heat,twh,0.0080954123332629
99,chp_methane_extraction,PRT_2,heat,twh,0.00415393359735
99,chp_wte_back_pressure,PRT_1,heat,twh,0.0041420091953272
99,chp_wte_back_pressure,PRT_2,heat,twh,0.0044357117135652
100,chp_biofuel_extraction,PRT_1,heat,twh,0.0049636769434526
100,chp_biofuel_extraction,PRT_2,heat,twh,0.0028041157730826
100,chp_hydrogen,PRT_1,heat,twh,0.0007188277738662
100,chp_hydrogen,PRT_2,heat,twh,0.000800770796957
100,chp_methane_extraction,PRT_1,heat,twh,0.0006878053951912
100,chp_methane_extraction,PRT_2,heat,twh,0.0003202426898248
100,chp_wte_back_pressure,PRT_1,heat,twh,0.0002751440627745
100,chp_wte_back_pressure,PRT_2,heat,twh,0.0002942657545012
101,chp_biofuel_extraction,PRT_1,heat,twh,0.0006495139944997
101,chp_biofuel_extraction,PRT_2,heat,twh,0.0006106367239374
101,chp_hydrogen,PRT_1,heat,twh,0.0001524991388828
101,chp_hydrogen,PRT_2,heat,twh,0.000158892531345
101,chp_methane_extraction,PRT_1,heat,twh,8.528015826667465e-05
101,chp_methane_extraction,PRT_2,heat,twh,7.045029666887961e-05
101,chp_wte_back_pressure,PRT_1,heat,twh,4.950004183355714e-05
