spores,techs,locs,carriers,unit,storage_capacity
202,heat_storage_small,PRT_2,heat,twh,1.1394857254055772e-06
202,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
202,hydrogen_storage,PRT_2,hydrogen,twh,1.9104753923801563e-06
202,methane_storage,PRT_2,methane,twh,1.785
202,pumped_hydro,PRT_2,electricity,twh,0.0058
203,battery,PRT_1,electricity,twh,5.426817277996335e-08
203,heat_storage_big,PRT_1,heat,twh,2.4869754805428672e-05
203,heat_storage_small,PRT_1,heat,twh,4.966307228538941e-07
203,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
203,hydrogen_storage,PRT_1,hydrogen,twh,5.6318563170987e-07
203,methane_storage,PRT_1,methane,twh,1.785
203,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
203,battery,PRT_2,electricity,twh,6.292285132426437e-08
203,heat_storage_big,PRT_2,heat,twh,2.9501012380364872e-05
203,heat_storage_small,PRT_2,heat,twh,4.063082674488289e-07
203,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
203,hydrogen_storage,PRT_2,hydrogen,twh,5.630667856872066e-07
203,methane_storage,PRT_2,methane,twh,1.785
203,pumped_hydro,PRT_2,electricity,twh,0.0058
204,battery,PRT_1,electricity,twh,1.2970933719534432e-07
204,heat_storage_big,PRT_1,heat,twh,5.026195347299237e-05
204,heat_storage_small,PRT_1,heat,twh,9.51605567660472e-07
204,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
204,hydrogen_storage,PRT_1,hydrogen,twh,1.3170512322854266e-06
204,methane_storage,PRT_1,methane,twh,1.785
204,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
204,battery,PRT_2,electricity,twh,1.5072672395216122e-07
204,heat_storage_big,PRT_2,heat,twh,5.774918501888017e-05
204,heat_storage_small,PRT_2,heat,twh,8.237062555931956e-07
204,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
204,hydrogen_storage,PRT_2,hydrogen,twh,1.3166469498131544e-06
204,methane_storage,PRT_2,methane,twh,1.785
204,pumped_hydro,PRT_2,electricity,twh,0.0058
205,battery,PRT_1,electricity,twh,3.8881663864269583e-08
205,heat_storage_big,PRT_1,heat,twh,1.756607732438365e-05
205,heat_storage_small,PRT_1,heat,twh,3.53319724922177e-07
205,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
205,hydrogen_storage,PRT_1,hydrogen,twh,4.0980847706133945e-07
205,methane_storage,PRT_1,methane,twh,1.785
205,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
205,battery,PRT_2,electricity,twh,4.499754086243261e-08
205,heat_storage_big,PRT_2,heat,twh,2.0881544619413453e-05
205,heat_storage_small,PRT_2,heat,twh,2.863522933587977e-07
205,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
205,hydrogen_storage,PRT_2,hydrogen,twh,4.097318043472964e-07
205,methane_storage,PRT_2,methane,twh,1.785
205,pumped_hydro,PRT_2,electricity,twh,0.0058
206,battery,PRT_1,electricity,twh,1.5604869886862259e-07
206,heat_storage_big,PRT_1,heat,twh,6.229871146188041e-05
206,heat_storage_small,PRT_1,heat,twh,1.1151908155265186e-06
206,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
206,hydrogen_storage,PRT_1,hydrogen,twh,1.6234235436658877e-06
206,methane_storage,PRT_1,methane,twh,1.785
206,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
206,battery,PRT_2,electricity,twh,1.7899862612958905e-07
206,heat_storage_big,PRT_2,heat,twh,8.004914355768521e-05
206,heat_storage_small,PRT_2,heat,twh,9.460475849149188e-07
206,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
206,hydrogen_storage,PRT_2,hydrogen,twh,1.622837162080083e-06
206,methane_storage,PRT_2,methane,twh,1.785
206,pumped_hydro,PRT_2,electricity,twh,0.0058
207,battery,PRT_1,electricity,twh,1.0912318564940973e-07
207,heat_storage_big,PRT_1,heat,twh,4.5194122572281455e-05
207,heat_storage_small,PRT_1,heat,twh,8.892295222646498e-07
207,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
207,hydrogen_storage,PRT_1,hydrogen,twh,1.0957710229746036e-06
207,methane_storage,PRT_1,methane,twh,1.785
207,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
207,battery,PRT_2,electricity,twh,1.272754357830588e-07
207,heat_storage_big,PRT_2,heat,twh,4.139721276095313e-05
207,heat_storage_small,PRT_2,heat,twh,7.18976119740081e-07
207,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
207,hydrogen_storage,PRT_2,hydrogen,twh,1.0953885090358692e-06
207,methane_storage,PRT_2,methane,twh,1.785
207,pumped_hydro,PRT_2,electricity,twh,0.0058
208,battery,PRT_1,electricity,twh,2.0203872923471693e-07
208,heat_storage_big,PRT_1,heat,twh,8.043724227292323e-05
208,heat_storage_small,PRT_1,heat,twh,1.4212350699721472e-06
208,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
208,hydrogen_storage,PRT_1,hydrogen,twh,2.061361420717199e-06
208,methane_storage,PRT_1,methane,twh,1.785
208,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
208,battery,PRT_2,electricity,twh,2.3360652409458105e-07
208,heat_storage_big,PRT_2,heat,twh,0.0001323011597477
208,heat_storage_small,PRT_2,heat,twh,1.2066573847612434e-06
208,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
208,hydrogen_storage,PRT_2,hydrogen,twh,2.060739269481337e-06
208,methane_storage,PRT_2,methane,twh,1.785
208,pumped_hydro,PRT_2,electricity,twh,0.0058
209,battery,PRT_1,electricity,twh,8.474204921656757e-08
209,heat_storage_big,PRT_1,heat,twh,3.785020368619642e-05
209,heat_storage_small,PRT_1,heat,twh,6.569022950711351e-07
209,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
209,hydrogen_storage,PRT_1,hydrogen,twh,8.632862186114405e-07
209,methane_storage,PRT_1,methane,twh,1.785
209,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
209,battery,PRT_2,electricity,twh,9.827070027000073e-08
209,heat_storage_big,PRT_2,heat,twh,4.4617951604039454e-05
209,heat_storage_small,PRT_2,heat,twh,5.267293296341244e-07
209,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
209,hydrogen_storage,PRT_2,hydrogen,twh,8.630042258971898e-07
209,methane_storage,PRT_2,methane,twh,1.785
209,pumped_hydro,PRT_2,electricity,twh,0.0058
210,battery,PRT_1,electricity,twh,8.29843597440778e-08
210,heat_storage_big,PRT_1,heat,twh,3.496228226740429e-05
210,heat_storage_small,PRT_1,heat,twh,5.72741975710251e-07
210,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
210,hydrogen_storage,PRT_1,hydrogen,twh,8.570383712980576e-07
210,methane_storage,PRT_1,methane,twh,1.785
210,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
210,battery,PRT_2,electricity,twh,9.518064474438747e-08
210,heat_storage_big,PRT_2,heat,twh,4.4524771482732816e-05
210,heat_storage_small,PRT_2,heat,twh,5.088434807869581e-07
210,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
210,hydrogen_storage,PRT_2,hydrogen,twh,8.567812643168052e-07
210,methane_storage,PRT_2,methane,twh,1.785
210,pumped_hydro,PRT_2,electricity,twh,0.0058
211,battery,PRT_1,electricity,twh,3.362744006041981e-06
211,heat_storage_big,PRT_1,heat,twh,0.0015567806566002
211,heat_storage_small,PRT_1,heat,twh,3.450365636431932e-05
211,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
211,hydrogen_storage,PRT_1,hydrogen,twh,4.3160139247880994e-05
211,methane_storage,PRT_1,methane,twh,1.785
211,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
211,battery,PRT_2,electricity,twh,4.885932624159592e-06
211,heat_storage_big,PRT_2,heat,twh,0.0019692390166073
211,heat_storage_small,PRT_2,heat,twh,3.501950824220312e-05
211,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
211,hydrogen_storage,PRT_2,hydrogen,twh,4.3142821913373605e-05
211,methane_storage,PRT_2,methane,twh,1.785
211,pumped_hydro,PRT_2,electricity,twh,0.0058
212,battery,PRT_1,electricity,twh,2.152257556290937e-06
212,heat_storage_big,PRT_1,heat,twh,0.0008304136686232
212,heat_storage_small,PRT_1,heat,twh,1.587880761864936e-05
212,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
212,hydrogen_storage,PRT_1,hydrogen,twh,2.8376984763668845e-05
212,methane_storage,PRT_1,methane,twh,1.785
212,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
212,battery,PRT_2,electricity,twh,2.625218557800632e-06
212,heat_storage_big,PRT_2,heat,twh,0.0010054530229936
212,heat_storage_small,PRT_2,heat,twh,1.3920045305887648e-05
212,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
212,hydrogen_storage,PRT_2,hydrogen,twh,2.837730494634865e-05
212,methane_storage,PRT_2,methane,twh,1.785
212,pumped_hydro,PRT_2,electricity,twh,0.0058
213,battery,PRT_1,electricity,twh,8.095750238713582e-07
213,heat_storage_big,PRT_1,heat,twh,0.0003501055351778
213,heat_storage_small,PRT_1,heat,twh,6.366629326397369e-06
213,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
213,hydrogen_storage,PRT_1,hydrogen,twh,1.040002066834592e-05
213,methane_storage,PRT_1,methane,twh,1.785
213,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
213,battery,PRT_2,electricity,twh,1.0229242374836682e-06
213,heat_storage_big,PRT_2,heat,twh,0.0005389907009029
213,heat_storage_small,PRT_2,heat,twh,6.392399153205054e-06
213,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
213,hydrogen_storage,PRT_2,hydrogen,twh,1.0400231779339e-05
213,methane_storage,PRT_2,methane,twh,1.785
213,pumped_hydro,PRT_2,electricity,twh,0.0058
214,battery,PRT_1,electricity,twh,2.4029130350847773e-06
214,heat_storage_big,PRT_1,heat,twh,0.0009037373816254
214,heat_storage_small,PRT_1,heat,twh,1.6781675714830424e-05
214,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
214,hydrogen_storage,PRT_1,hydrogen,twh,3.136270457545024e-05
214,methane_storage,PRT_1,methane,twh,1.785
214,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
214,battery,PRT_2,electricity,twh,3.107937405301021e-06
214,heat_storage_big,PRT_2,heat,twh,0.0009253399268628
214,heat_storage_small,PRT_2,heat,twh,1.5765283237663387e-05
214,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
214,hydrogen_storage,PRT_2,hydrogen,twh,3.136307211133607e-05
214,methane_storage,PRT_2,methane,twh,1.785
214,pumped_hydro,PRT_2,electricity,twh,0.0058
215,battery,PRT_1,electricity,twh,2.617085125916133e-06
215,heat_storage_big,PRT_1,heat,twh,0.0011106142510867
215,heat_storage_small,PRT_1,heat,twh,2.030759908904937e-05
215,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
215,hydrogen_storage,PRT_1,hydrogen,twh,3.422826817174188e-05
215,methane_storage,PRT_1,methane,twh,1.785
215,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
215,battery,PRT_2,electricity,twh,3.468770026284976e-06
215,heat_storage_big,PRT_2,heat,twh,0.0014865902298336
215,heat_storage_small,PRT_2,heat,twh,2.0038959439862285e-05
215,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
215,hydrogen_storage,PRT_2,hydrogen,twh,3.4228236252311854e-05
215,methane_storage,PRT_2,methane,twh,1.785
215,pumped_hydro,PRT_2,electricity,twh,0.0058
216,battery,PRT_1,electricity,twh,2.9403192223248224e-06
216,heat_storage_big,PRT_1,heat,twh,0.0012358278711183
216,heat_storage_small,PRT_1,heat,twh,2.3251653988085503e-05
216,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
216,hydrogen_storage,PRT_1,hydrogen,twh,3.82072539818003e-05
216,methane_storage,PRT_1,methane,twh,1.785
216,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
216,battery,PRT_2,electricity,twh,3.921331166323286e-06
216,heat_storage_big,PRT_2,heat,twh,0.0015067968514433
216,heat_storage_small,PRT_2,heat,twh,2.2123899136655905e-05
216,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
216,hydrogen_storage,PRT_2,hydrogen,twh,3.820833586204883e-05
216,methane_storage,PRT_2,methane,twh,1.785
216,pumped_hydro,PRT_2,electricity,twh,0.0058
217,battery,PRT_1,electricity,twh,1.4586103407159507e-06
217,heat_storage_big,PRT_1,heat,twh,0.0006856406565556
217,heat_storage_small,PRT_1,heat,twh,1.2427183946845448e-05
217,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
217,hydrogen_storage,PRT_1,hydrogen,twh,1.8915605858785583e-05
217,methane_storage,PRT_1,methane,twh,1.785
217,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
217,battery,PRT_2,electricity,twh,1.9545643403759125e-06
217,heat_storage_big,PRT_2,heat,twh,0.0008503005137417
217,heat_storage_small,PRT_2,heat,twh,1.1800677793601076e-05
217,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
217,hydrogen_storage,PRT_2,hydrogen,twh,1.8915358995777625e-05
217,methane_storage,PRT_2,methane,twh,1.785
217,pumped_hydro,PRT_2,electricity,twh,0.0058
218,battery,PRT_1,electricity,twh,8.771274718197361e-07
218,heat_storage_big,PRT_1,heat,twh,0.0003960432350548
218,heat_storage_small,PRT_1,heat,twh,7.441137669708791e-06
218,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
218,hydrogen_storage,PRT_1,hydrogen,twh,1.1375142590398175e-05
218,methane_storage,PRT_1,methane,twh,1.785
218,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
218,battery,PRT_2,electricity,twh,1.2030948745806566e-06
218,heat_storage_big,PRT_2,heat,twh,0.0005868787612555
218,heat_storage_small,PRT_2,heat,twh,7.603068197676945e-06
218,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
218,hydrogen_storage,PRT_2,hydrogen,twh,1.1375368554997892e-05
218,methane_storage,PRT_2,methane,twh,1.785
218,pumped_hydro,PRT_2,electricity,twh,0.0058
219,battery,PRT_1,electricity,twh,3.622815909906581e-06
219,heat_storage_big,PRT_1,heat,twh,0.0017941692294971
219,heat_storage_small,PRT_1,heat,twh,3.217643882087268e-05
219,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
219,hydrogen_storage,PRT_1,hydrogen,twh,4.759002674992205e-05
219,methane_storage,PRT_1,methane,twh,1.785
219,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
219,battery,PRT_2,electricity,twh,5.118935754044826e-06
219,heat_storage_big,PRT_2,heat,twh,0.0024791810310277
219,heat_storage_small,PRT_2,heat,twh,2.941636342743068e-05
219,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
219,hydrogen_storage,PRT_2,hydrogen,twh,4.7589906962958527e-05
219,methane_storage,PRT_2,methane,twh,1.785
219,pumped_hydro,PRT_2,electricity,twh,0.0058
220,battery,PRT_1,electricity,twh,3.787908403310144e-06
220,heat_storage_big,PRT_1,heat,twh,0.0015759057301944
220,heat_storage_small,PRT_1,heat,twh,2.6775934667589765e-05
220,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
220,hydrogen_storage,PRT_1,hydrogen,twh,4.9935391373648166e-05
220,methane_storage,PRT_1,methane,twh,1.785
220,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
220,battery,PRT_2,electricity,twh,4.744293307320762e-06
220,heat_storage_big,PRT_2,heat,twh,0.0021592041028324
220,heat_storage_small,PRT_2,heat,twh,2.654061358286792e-05
220,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
220,hydrogen_storage,PRT_2,hydrogen,twh,4.993578969242269e-05
220,methane_storage,PRT_2,methane,twh,1.785
220,pumped_hydro,PRT_2,electricity,twh,0.0058
221,battery,PRT_1,electricity,twh,0.0001266226770588
221,heat_storage_big,PRT_1,heat,twh,0.004078579854555
221,heat_storage_small,PRT_1,heat,twh,0.0013914919626289
221,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
221,hydrogen_storage,PRT_1,hydrogen,twh,0.0001364695624885
221,methane_storage,PRT_1,methane,twh,1.785
221,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
221,battery,PRT_2,electricity,twh,0.0041574438125635
221,heat_storage_big,PRT_2,heat,twh,0.0029058612564982
221,heat_storage_small,PRT_2,heat,twh,0.0002323289115146
221,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
221,hydrogen_storage,PRT_2,hydrogen,twh,0.0001364851267498
221,methane_storage,PRT_2,methane,twh,1.785
221,pumped_hydro,PRT_2,electricity,twh,0.0058
222,battery,PRT_1,electricity,twh,0.0018705242071826
222,heat_storage_big,PRT_1,heat,twh,0.0483933761448165
222,heat_storage_small,PRT_1,heat,twh,0.0014407135736217
222,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
222,hydrogen_storage,PRT_1,hydrogen,twh,0.0025921790953216
222,methane_storage,PRT_1,methane,twh,1.785
222,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
222,battery,PRT_2,electricity,twh,0.0030816809630409
222,heat_storage_big,PRT_2,heat,twh,0.0524606471993783
222,heat_storage_small,PRT_2,heat,twh,0.0018022159056118
222,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
222,hydrogen_storage,PRT_2,hydrogen,twh,0.0025923021579503
222,methane_storage,PRT_2,methane,twh,1.785
222,pumped_hydro,PRT_2,electricity,twh,0.0058
223,battery,PRT_1,electricity,twh,0.0009493768340938
223,heat_storage_big,PRT_1,heat,twh,0.0408229963907391
223,heat_storage_small,PRT_1,heat,twh,0.0015187111678933
223,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
223,hydrogen_storage,PRT_1,hydrogen,twh,0.0025431983027513
223,methane_storage,PRT_1,methane,twh,1.785
223,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
223,battery,PRT_2,electricity,twh,0.002608205661991
223,heat_storage_big,PRT_2,heat,twh,0.0380000715708685
223,heat_storage_small,PRT_2,heat,twh,0.0011944791341825
223,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
223,hydrogen_storage,PRT_2,hydrogen,twh,0.0025436014828461
223,methane_storage,PRT_2,methane,twh,1.785
223,pumped_hydro,PRT_2,electricity,twh,0.0058
224,battery,PRT_1,electricity,twh,0.0013136310510055
224,heat_storage_big,PRT_1,heat,twh,0.0215869936642264
224,heat_storage_small,PRT_1,heat,twh,0.0014764984551113
224,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
224,hydrogen_storage,PRT_1,hydrogen,twh,0.0016428175297932
224,methane_storage,PRT_1,methane,twh,1.785
224,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
224,battery,PRT_2,electricity,twh,0.003529817219215
224,heat_storage_big,PRT_2,heat,twh,0.0216650024151734
224,heat_storage_small,PRT_2,heat,twh,0.0014554946039511
224,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
224,hydrogen_storage,PRT_2,hydrogen,twh,0.001642899013941
224,methane_storage,PRT_2,methane,twh,1.785
224,pumped_hydro,PRT_2,electricity,twh,0.0058
225,battery,PRT_1,electricity,twh,0.0005987650452131
225,heat_storage_big,PRT_1,heat,twh,0.021047247083522
225,heat_storage_small,PRT_1,heat,twh,0.0014468767747982
225,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
225,hydrogen_storage,PRT_1,hydrogen,twh,0.0012287455865376
225,methane_storage,PRT_1,methane,twh,1.785
225,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
225,battery,PRT_2,electricity,twh,0.0032310337848299
225,heat_storage_big,PRT_2,heat,twh,0.016175133620544
225,heat_storage_small,PRT_2,heat,twh,0.0010757102411668
225,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
225,hydrogen_storage,PRT_2,hydrogen,twh,0.0012288025918027
225,methane_storage,PRT_2,methane,twh,1.785
225,pumped_hydro,PRT_2,electricity,twh,0.0058
226,battery,PRT_1,electricity,twh,0.001447823595939
226,heat_storage_big,PRT_1,heat,twh,0.0302841784271658
226,heat_storage_small,PRT_1,heat,twh,0.0014904805327277
226,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
226,hydrogen_storage,PRT_1,hydrogen,twh,0.0018886863275459
226,methane_storage,PRT_1,methane,twh,1.785
226,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
226,battery,PRT_2,electricity,twh,0.0033351780482061
226,heat_storage_big,PRT_2,heat,twh,0.0254855719908116
226,heat_storage_small,PRT_2,heat,twh,0.00162600628003
226,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
226,hydrogen_storage,PRT_2,hydrogen,twh,0.0018888815064012
226,methane_storage,PRT_2,methane,twh,1.785
226,pumped_hydro,PRT_2,electricity,twh,0.0058
227,battery,PRT_1,electricity,twh,0.0006062265082487
227,heat_storage_big,PRT_1,heat,twh,0.0241511900037899
227,heat_storage_small,PRT_1,heat,twh,0.0013756716901544
227,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
227,hydrogen_storage,PRT_1,hydrogen,twh,0.0012613824302875
227,methane_storage,PRT_1,methane,twh,1.785
227,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
227,battery,PRT_2,electricity,twh,0.0033774775823689
227,heat_storage_big,PRT_2,heat,twh,0.0206225724236762
227,heat_storage_small,PRT_2,heat,twh,0.0010318918529336
227,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
227,hydrogen_storage,PRT_2,hydrogen,twh,0.0012614445398095
227,methane_storage,PRT_2,methane,twh,1.785
227,pumped_hydro,PRT_2,electricity,twh,0.0058
228,battery,PRT_1,electricity,twh,0.0018836273084872
228,heat_storage_big,PRT_1,heat,twh,0.049953265843608
228,heat_storage_small,PRT_1,heat,twh,0.0015463881801813
228,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
228,hydrogen_storage,PRT_1,hydrogen,twh,0.0035432661246858
228,methane_storage,PRT_1,methane,twh,1.785
228,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
228,battery,PRT_2,electricity,twh,0.0028787843564533
228,heat_storage_big,PRT_2,heat,twh,0.0455532851312517
228,heat_storage_small,PRT_2,heat,twh,0.0018298733425883
228,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
228,hydrogen_storage,PRT_2,hydrogen,twh,0.0035442076470349
228,methane_storage,PRT_2,methane,twh,1.785
228,pumped_hydro,PRT_2,electricity,twh,0.0058
229,battery,PRT_1,electricity,twh,0.0009500934177299
229,heat_storage_big,PRT_1,heat,twh,0.0433571118217706
229,heat_storage_small,PRT_1,heat,twh,0.0015268417070282
229,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
229,hydrogen_storage,PRT_1,hydrogen,twh,0.0025679389575887
229,methane_storage,PRT_1,methane,twh,1.785
229,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
229,battery,PRT_2,electricity,twh,0.0024444819648235
229,heat_storage_big,PRT_2,heat,twh,0.0513357097907868
229,heat_storage_small,PRT_2,heat,twh,0.0015966101032472
229,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
229,hydrogen_storage,PRT_2,hydrogen,twh,0.0025687536336141
229,methane_storage,PRT_2,methane,twh,1.785
229,pumped_hydro,PRT_2,electricity,twh,0.0058
230,battery,PRT_1,electricity,twh,0.0019057618216544
230,heat_storage_big,PRT_1,heat,twh,0.0500464206124638
230,heat_storage_small,PRT_1,heat,twh,0.0016023338420747
230,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
230,hydrogen_storage,PRT_1,hydrogen,twh,0.003483588680195
230,methane_storage,PRT_1,methane,twh,1.785
230,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
230,battery,PRT_2,electricity,twh,0.0028125207909142
230,heat_storage_big,PRT_2,heat,twh,0.0570250812917067
230,heat_storage_small,PRT_2,heat,twh,0.0016604325480505
230,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
230,hydrogen_storage,PRT_2,hydrogen,twh,0.0034846992002541
230,methane_storage,PRT_2,methane,twh,1.785
230,pumped_hydro,PRT_2,electricity,twh,0.0058
231,battery,PRT_1,electricity,twh,1.87684638078994e-05
231,heat_storage_big,PRT_1,heat,twh,0.0081256326128067
231,heat_storage_small,PRT_1,heat,twh,0.0003262842759318
231,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
231,hydrogen_storage,PRT_1,hydrogen,twh,0.0003874841064512
231,methane_storage,PRT_1,methane,twh,1.785
231,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
231,battery,PRT_2,electricity,twh,2.3047104069265827e-05
231,heat_storage_big,PRT_2,heat,twh,0.008330367184738
231,heat_storage_small,PRT_2,heat,twh,0.0001570721812087
231,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
231,hydrogen_storage,PRT_2,hydrogen,twh,0.0003875878154404
231,methane_storage,PRT_2,methane,twh,1.785
231,pumped_hydro,PRT_2,electricity,twh,0.0058
232,battery,PRT_1,electricity,twh,0.0002050277437519
232,heat_storage_big,PRT_1,heat,twh,0.1352641139314176
232,heat_storage_small,PRT_1,heat,twh,0.0027714349397507
232,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
232,hydrogen_storage,PRT_1,hydrogen,twh,0.0040732322716499
232,methane_storage,PRT_1,methane,twh,1.785
232,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
232,battery,PRT_2,electricity,twh,0.0002265844143424
232,heat_storage_big,PRT_2,heat,twh,0.25605208548867
232,heat_storage_small,PRT_2,heat,twh,0.0027682916842314
232,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
232,hydrogen_storage,PRT_2,hydrogen,twh,0.0040698923553232
232,methane_storage,PRT_2,methane,twh,1.785
232,pumped_hydro,PRT_2,electricity,twh,0.0058
233,battery,PRT_1,electricity,twh,1.496457026477991e-06
233,heat_storage_big,PRT_1,heat,twh,0.0005806232416489
233,heat_storage_small,PRT_1,heat,twh,0.002059390035785
233,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
233,hydrogen_storage,PRT_1,hydrogen,twh,2.3670926884894888e-05
233,methane_storage,PRT_1,methane,twh,1.785
233,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
233,battery,PRT_2,electricity,twh,1.6986575335344066e-06
233,heat_storage_big,PRT_2,heat,twh,0.278315273252735
233,heat_storage_small,PRT_2,heat,twh,0.0004730101834713
233,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
233,hydrogen_storage,PRT_2,hydrogen,twh,2.36377447970102e-05
233,methane_storage,PRT_2,methane,twh,1.785
233,pumped_hydro,PRT_2,electricity,twh,0.0058
234,battery,PRT_1,electricity,twh,7.241002243375019e-05
234,heat_storage_big,PRT_1,heat,twh,0.0321800305999704
234,heat_storage_small,PRT_1,heat,twh,0.0015073808983144
234,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
234,hydrogen_storage,PRT_1,hydrogen,twh,0.0014355612818081
234,methane_storage,PRT_1,methane,twh,1.785
234,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
234,battery,PRT_2,electricity,twh,7.858997958969155e-05
234,heat_storage_big,PRT_2,heat,twh,0.0803013141524343
234,heat_storage_small,PRT_2,heat,twh,0.0020834539145121
234,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
234,hydrogen_storage,PRT_2,hydrogen,twh,0.0014361514493913
234,methane_storage,PRT_2,methane,twh,1.785
234,pumped_hydro,PRT_2,electricity,twh,0.0058
235,battery,PRT_1,electricity,twh,7.820734518146895e-06
