spores,techs,locs,carriers,unit,nameplate_capacity
60,existing_wind,PRT-9_1,electricity,gw,0.23
60,hydro_reservoir,PRT_1,electricity,gw,1.1303999999999998
60,hydro_reservoir,PRT_2,electricity,gw,0.205
60,hydro_run_of_river,PRT_1,electricity,gw,1.4028
60,hydro_run_of_river,PRT_2,electricity,gw,0.2127
60,open_field_pv,PRT-10_1,electricity,gw,0.0009481956819607212
60,open_field_pv,PRT-11_1,electricity,gw,10.8951428670814
60,open_field_pv,PRT-12_1,electricity,gw,0.003741427788133885
60,open_field_pv,PRT-14_1,electricity,gw,0.0038121734726097437
60,open_field_pv,PRT-15_1,electricity,gw,0.006383745171695204
60,open_field_pv,PRT-16_1,electricity,gw,0.003376290250483777
60,open_field_pv,PRT-17_1,electricity,gw,0.004289553642666563
60,open_field_pv,PRT-18_1,electricity,gw,0.003294789848672181
60,open_field_pv,PRT-19_1,electricity,gw,0.004311976377710417
60,open_field_pv,PRT-20_1,electricity,gw,0.005567421709498461
60,open_field_pv,PRT-3_1,electricity,gw,0.0031049291385962605
60,open_field_pv,PRT-4_1,electricity,gw,0.0037347111734550567
60,open_field_pv,PRT-5_1,electricity,gw,0.006269715542736411
60,open_field_pv,PRT-6_1,electricity,gw,11.7481370011125
60,open_field_pv,PRT-7_1,electricity,gw,0.007698645783987053
60,open_field_pv,PRT-8_1,electricity,gw,0.004439497773321666
60,open_field_pv,PRT-9_1,electricity,gw,26.5480543083643
60,pumped_hydro,PRT_1,electricity,gw,3.126
60,pumped_hydro,PRT_2,electricity,gw,0.514
60,roof_mounted_pv,PRT-10_1,electricity,gw,0.0005090591835579093
60,roof_mounted_pv,PRT-11_1,electricity,gw,0.0005179647756700026
60,roof_mounted_pv,PRT-12_1,electricity,gw,0.0005325130677514187
60,roof_mounted_pv,PRT-14_1,electricity,gw,0.0005015771766970862
60,roof_mounted_pv,PRT-15_1,electricity,gw,0.0005281538332155599
60,roof_mounted_pv,PRT-17_1,electricity,gw,0.0005045105155057966
60,roof_mounted_pv,PRT-19_1,electricity,gw,0.0005008029489733389
60,roof_mounted_pv,PRT-20_1,electricity,gw,0.0005044939986934413
60,roof_mounted_pv,PRT-3_1,electricity,gw,0.0005133517824542851
60,roof_mounted_pv,PRT-5_1,electricity,gw,0.0005074464505783163
60,roof_mounted_pv,PRT-7_1,electricity,gw,0.0005092934399431016
60,roof_mounted_pv,PRT-8_1,electricity,gw,0.0005043264946467561
60,roof_mounted_pv,PRT-9_1,electricity,gw,0.0005178573065364187
60,wind_onshore,PRT-10_1,electricity,gw,0.003902551440648257
60,wind_onshore,PRT-11_1,electricity,gw,0.00789749989858225
60,wind_onshore,PRT-12_1,electricity,gw,0.0009319103045149852
60,wind_onshore,PRT-14_1,electricity,gw,0.008934178317594634
60,wind_onshore,PRT-15_1,electricity,gw,0.002089573598892277
60,wind_onshore,PRT-16_1,electricity,gw,0.0053428027519427
60,wind_onshore,PRT-17_1,electricity,gw,7.5020697757895
60,wind_onshore,PRT-18_1,electricity,gw,0.0028863529608604208
60,wind_onshore,PRT-19_1,electricity,gw,0.0018196555405799967
60,wind_onshore,PRT-20_1,electricity,gw,0.00220078243829583
60,wind_onshore,PRT-3_1,electricity,gw,0.004952095802798753
60,wind_onshore,PRT-4_1,electricity,gw,0.0025125676470010338
60,wind_onshore,PRT-5_1,electricity,gw,0.0020771140904758557
60,wind_onshore,PRT-6_1,electricity,gw,0.0035489746933771516
60,wind_onshore,PRT-7_1,electricity,gw,0.0025091117563585553
60,wind_onshore,PRT-8_1,electricity,gw,0.01823497089408645
60,wind_onshore,PRT-9_1,electricity,gw,12.6060028608492
61,ccgt,PRT_1,electricity,gw,0.00942807269481538
61,ccgt,PRT_2,electricity,gw,0.5857704665055999
61,chp_biofuel_extraction,PRT_1,heat,gw,0.0005994448659018082
61,chp_biofuel_extraction,PRT_2,heat,gw,0.0006579987392686088
61,chp_hydrogen,PRT_1,heat,gw,0.0007216483247402737
61,chp_hydrogen,PRT_2,heat,gw,0.0009257904669645777
61,chp_methane_extraction,PRT_1,electricity,gw,0.0011289132340875938
61,chp_methane_extraction,PRT_1,heat,gw,0.00040936549346268035
61,chp_methane_extraction,PRT_2,electricity,gw,0.0011534997010208517
61,chp_methane_extraction,PRT_2,heat,gw,0.0004205044517424569
61,chp_wte_back_pressure,PRT_1,electricity,gw,0.07633573925847224
61,chp_wte_back_pressure,PRT_1,heat,gw,0.00012446295460935423
61,chp_wte_back_pressure,PRT_2,electricity,gw,0.07471545247118391
61,chp_wte_back_pressure,PRT_2,heat,gw,0.0001355079777360644
61,electrolysis,PRT_1,hydrogen,gw,0.6771152113655
61,electrolysis,PRT_2,hydrogen,gw,5.367341023608001
61,existing_pv,PRT-10_1,electricity,gw,0.2
61,existing_pv,PRT-12_1,electricity,gw,0.1
61,existing_pv,PRT-15_1,electricity,gw,0.2
61,existing_pv,PRT-3_1,electricity,gw,0.5
61,existing_pv,PRT-9_1,electricity,gw,0.1
61,existing_wind,PRT-10_1,electricity,gw,0.11
61,existing_wind,PRT-11_1,electricity,gw,0.43
61,existing_wind,PRT-12_1,electricity,gw,0.1
61,existing_wind,PRT-15_1,electricity,gw,0.11999999999989999
61,existing_wind,PRT-16_1,electricity,gw,0.030000000000000002
61,existing_wind,PRT-17_1,electricity,gw,0.08
61,existing_wind,PRT-18_1,electricity,gw,0.83
61,existing_wind,PRT-19_1,electricity,gw,0.7699999999999999
61,existing_wind,PRT-1_1,electricity,gw,0.060000000000000005
61,existing_wind,PRT-20_1,electricity,gw,0.82
61,existing_wind,PRT-3_1,electricity,gw,0.13999999999999999
61,existing_wind,PRT-4_1,electricity,gw,0.35
61,existing_wind,PRT-5_1,electricity,gw,0.1799999999999
61,existing_wind,PRT-6_1,electricity,gw,0.67
61,existing_wind,PRT-7_1,electricity,gw,0.4799999999999
61,existing_wind,PRT-9_1,electricity,gw,0.23
61,hydro_reservoir,PRT_1,electricity,gw,1.1303999999999998
61,hydro_reservoir,PRT_2,electricity,gw,0.205
61,hydro_run_of_river,PRT_1,electricity,gw,1.4028
61,hydro_run_of_river,PRT_2,electricity,gw,0.2127
61,open_field_pv,PRT-10_1,electricity,gw,18.1602360250042
61,open_field_pv,PRT-12_1,electricity,gw,0.010526642522913717
61,open_field_pv,PRT-14_1,electricity,gw,0.01954229859736262
61,open_field_pv,PRT-15_1,electricity,gw,0.016114580438962304
61,open_field_pv,PRT-16_1,electricity,gw,0.014515565612333244
61,open_field_pv,PRT-17_1,electricity,gw,0.025619954374916837
61,open_field_pv,PRT-18_1,electricity,gw,0.010467638601733815
61,open_field_pv,PRT-19_1,electricity,gw,0.015422909850373536
61,open_field_pv,PRT-20_1,electricity,gw,0.023553826432576596
61,open_field_pv,PRT-3_1,electricity,gw,25.6472980905061
61,open_field_pv,PRT-4_1,electricity,gw,0.015048956763151872
61,open_field_pv,PRT-5_1,electricity,gw,0.027726973510395804
61,open_field_pv,PRT-7_1,electricity,gw,0.05959939201482662
61,open_field_pv,PRT-8_1,electricity,gw,0.02889530937313681
61,pumped_hydro,PRT_1,electricity,gw,3.126
61,pumped_hydro,PRT_2,electricity,gw,0.514
61,roof_mounted_pv,PRT-10_1,electricity,gw,0.0014041897328896853
61,roof_mounted_pv,PRT-11_1,electricity,gw,0.00142977187770521
61,roof_mounted_pv,PRT-12_1,electricity,gw,0.001389461827027136
61,roof_mounted_pv,PRT-14_1,electricity,gw,0.001390953274059699
61,roof_mounted_pv,PRT-15_1,electricity,gw,0.0014251627618928012
61,roof_mounted_pv,PRT-16_1,electricity,gw,0.0013832828098308417
61,roof_mounted_pv,PRT-17_1,electricity,gw,0.0013974519505466723
61,roof_mounted_pv,PRT-18_1,electricity,gw,0.0013666718649529052
61,roof_mounted_pv,PRT-19_1,electricity,gw,0.0013793768916436342
61,roof_mounted_pv,PRT-20_1,electricity,gw,0.0013905250327232912
61,roof_mounted_pv,PRT-3_1,electricity,gw,0.001416763935652975
61,roof_mounted_pv,PRT-4_1,electricity,gw,0.00137609762825694
61,roof_mounted_pv,PRT-5_1,electricity,gw,0.00139817569307734
61,roof_mounted_pv,PRT-6_1,electricity,gw,0.0013993765257271362
61,roof_mounted_pv,PRT-7_1,electricity,gw,0.0014042764176605532
61,roof_mounted_pv,PRT-8_1,electricity,gw,0.0013973294965637655
61,roof_mounted_pv,PRT-9_1,electricity,gw,0.001433649562453944
61,wind_offshore,PRT-11_1,electricity,gw,0.0008607729432407681
61,wind_offshore,PRT-12_1,electricity,gw,0.0009160491559589152
61,wind_offshore,PRT-15_1,electricity,gw,0.0007729213636504425
61,wind_offshore,PRT-16_1,electricity,gw,0.0008566936112595533
61,wind_offshore,PRT-17_1,electricity,gw,0.0008402233693143327
61,wind_offshore,PRT-18_1,electricity,gw,0.0008126478301479967
61,wind_offshore,PRT-20_1,electricity,gw,0.0006479884360212233
61,wind_offshore,PRT-3_1,electricity,gw,0.0008430051775571919
61,wind_offshore,PRT-4_1,electricity,gw,0.0007888682484837905
61,wind_offshore,PRT-7_1,electricity,gw,0.0007898003796046474
61,wind_offshore,PRT-9_1,electricity,gw,0.0009338007055233388
61,wind_onshore,PRT-10_1,electricity,gw,0.009141069332318121
61,wind_onshore,PRT-11_1,electricity,gw,3.805469853629
61,wind_onshore,PRT-12_1,electricity,gw,1.9620765029436997
61,wind_onshore,PRT-14_1,electricity,gw,0.1271956445727
61,wind_onshore,PRT-15_1,electricity,gw,0.005551690687275837
61,wind_onshore,PRT-16_1,electricity,gw,0.04409474214103112
61,wind_onshore,PRT-17_1,electricity,gw,0.06571793320848171
61,wind_onshore,PRT-18_1,electricity,gw,0.0077765800280590516
61,wind_onshore,PRT-19_1,electricity,gw,0.004674451533673395
61,wind_onshore,PRT-1_1,electricity,gw,0.0005433648028398615
61,wind_onshore,PRT-20_1,electricity,gw,0.005486900147882846
61,wind_onshore,PRT-3_1,electricity,gw,8.6678299450972
61,wind_onshore,PRT-4_1,electricity,gw,0.006630020640281217
61,wind_onshore,PRT-5_1,electricity,gw,0.005437422934981286
61,wind_onshore,PRT-6_1,electricity,gw,0.008179765270574206
61,wind_onshore,PRT-7_1,electricity,gw,0.006461412543154694
61,wind_onshore,PRT-8_1,electricity,gw,8.762970039819
62,ccgt,PRT_1,electricity,gw,0.48950401790750003
62,ccgt,PRT_2,electricity,gw,0.7250815826228
62,chp_biofuel_extraction,PRT_1,electricity,gw,0.08085410879336365
62,chp_biofuel_extraction,PRT_1,heat,gw,0.1260183349334
62,chp_biofuel_extraction,PRT_2,electricity,gw,0.08555745344079276
62,chp_biofuel_extraction,PRT_2,heat,gw,0.1325051187676
62,chp_hydrogen,PRT_1,electricity,gw,0.033171954170209385
62,chp_hydrogen,PRT_1,heat,gw,0.06453749853332652
62,chp_hydrogen,PRT_2,electricity,gw,0.03272014875288877
62,chp_hydrogen,PRT_2,heat,gw,0.06841782090037432
62,chp_methane_extraction,PRT_1,electricity,gw,0.08316956186902634
62,chp_methane_extraction,PRT_1,heat,gw,0.0302263897674159
62,chp_methane_extraction,PRT_2,electricity,gw,0.08307816517800606
62,chp_methane_extraction,PRT_2,heat,gw,0.033841294851182493
62,chp_wte_back_pressure,PRT_1,electricity,gw,0.09506248192203484
62,chp_wte_back_pressure,PRT_1,heat,gw,0.05105958529447957
62,chp_wte_back_pressure,PRT_2,electricity,gw,0.09381249149805336
62,chp_wte_back_pressure,PRT_2,heat,gw,0.05005305905060708
62,electrolysis,PRT_1,hydrogen,gw,4.2017595605598
62,electrolysis,PRT_2,hydrogen,gw,0.004149675338218872
62,existing_pv,PRT-10_1,electricity,gw,0.2
62,existing_pv,PRT-12_1,electricity,gw,0.1
62,existing_pv,PRT-15_1,electricity,gw,0.2
62,existing_pv,PRT-3_1,electricity,gw,0.5
62,existing_pv,PRT-9_1,electricity,gw,0.1
62,existing_wind,PRT-10_1,electricity,gw,0.11
62,existing_wind,PRT-11_1,electricity,gw,0.43
62,existing_wind,PRT-12_1,electricity,gw,0.1
62,existing_wind,PRT-15_1,electricity,gw,0.11999999999989999
62,existing_wind,PRT-16_1,electricity,gw,0.030000000000000002
62,existing_wind,PRT-17_1,electricity,gw,0.08
62,existing_wind,PRT-18_1,electricity,gw,0.83
62,existing_wind,PRT-19_1,electricity,gw,0.7699999999999999
62,existing_wind,PRT-1_1,electricity,gw,0.060000000000000005
62,existing_wind,PRT-20_1,electricity,gw,0.82
62,existing_wind,PRT-3_1,electricity,gw,0.13999999999999999
62,existing_wind,PRT-4_1,electricity,gw,0.35
62,existing_wind,PRT-5_1,electricity,gw,0.1799999999999
62,existing_wind,PRT-6_1,electricity,gw,0.67
62,existing_wind,PRT-7_1,electricity,gw,0.4799999999999
62,existing_wind,PRT-9_1,electricity,gw,0.23
62,hydro_reservoir,PRT_1,electricity,gw,1.1303999999999998
62,hydro_reservoir,PRT_2,electricity,gw,0.205
62,hydro_run_of_river,PRT_1,electricity,gw,1.4028
62,hydro_run_of_river,PRT_2,electricity,gw,0.2127
62,open_field_pv,PRT-11_1,electricity,gw,10.8684643716343
62,open_field_pv,PRT-12_1,electricity,gw,0.5605793414592
62,open_field_pv,PRT-14_1,electricity,gw,0.5323647249664
62,open_field_pv,PRT-15_1,electricity,gw,0.001148999653604903
62,open_field_pv,PRT-16_1,electricity,gw,0.4784715286292
62,open_field_pv,PRT-17_1,electricity,gw,0.6090131016565999
62,open_field_pv,PRT-18_1,electricity,gw,0.005859419137953834
62,open_field_pv,PRT-19_1,electricity,gw,0.6355723573266
62,open_field_pv,PRT-20_1,electricity,gw,0.8073634735223
62,open_field_pv,PRT-3_1,electricity,gw,0.0006289979738163755
62,open_field_pv,PRT-4_1,electricity,gw,0.0024753885782939893
62,open_field_pv,PRT-5_1,electricity,gw,0.9078506693947
62,open_field_pv,PRT-6_1,electricity,gw,13.3988617379592
62,open_field_pv,PRT-7_1,electricity,gw,0.005563805593414061
62,open_field_pv,PRT-8_1,electricity,gw,0.6217358280458
62,open_field_pv,PRT-9_1,electricity,gw,13.060033645609801
62,pumped_hydro,PRT_1,electricity,gw,3.126
62,pumped_hydro,PRT_2,electricity,gw,0.514
62,roof_mounted_pv,PRT-10_1,electricity,gw,0.08380237222847052
62,roof_mounted_pv,PRT-11_1,electricity,gw,0.08476962562242789
62,roof_mounted_pv,PRT-12_1,electricity,gw,0.0829876912749724
62,roof_mounted_pv,PRT-14_1,electricity,gw,0.0809261166831444
62,roof_mounted_pv,PRT-15_1,electricity,gw,0.08709462618114427
62,roof_mounted_pv,PRT-16_1,electricity,gw,0.0809207326336462
62,roof_mounted_pv,PRT-17_1,electricity,gw,0.08166231341474059
62,roof_mounted_pv,PRT-18_1,electricity,gw,0.08265361523498044
62,roof_mounted_pv,PRT-19_1,electricity,gw,0.08317536638627328
62,roof_mounted_pv,PRT-1_1,electricity,gw,0.001545152762296102
62,roof_mounted_pv,PRT-20_1,electricity,gw,0.08331925184802484
62,roof_mounted_pv,PRT-3_1,electricity,gw,0.08158822217495801
62,roof_mounted_pv,PRT-4_1,electricity,gw,0.08291678613557549
62,roof_mounted_pv,PRT-5_1,electricity,gw,0.08380365789215093
62,roof_mounted_pv,PRT-6_1,electricity,gw,0.080809271183096
62,roof_mounted_pv,PRT-7_1,electricity,gw,0.0836556428341712
62,roof_mounted_pv,PRT-8_1,electricity,gw,0.0814690322353982
62,roof_mounted_pv,PRT-9_1,electricity,gw,0.0819772819674006
62,wind_offshore,PRT-11_1,electricity,gw,0.05313375608047854
62,wind_offshore,PRT-12_1,electricity,gw,0.05085708083871461
62,wind_offshore,PRT-15_1,electricity,gw,0.04751169790252586
62,wind_offshore,PRT-16_1,electricity,gw,0.047147365931643606
62,wind_offshore,PRT-17_1,electricity,gw,0.046536309032124475
62,wind_offshore,PRT-18_1,electricity,gw,0.0496030744787105
62,wind_offshore,PRT-1_1,electricity,gw,0.010787576575976
62,wind_offshore,PRT-20_1,electricity,gw,0.0013197855881306331
62,wind_offshore,PRT-3_1,electricity,gw,0.04563985228761441
62,wind_offshore,PRT-4_1,electricity,gw,0.048109745815465836
62,wind_offshore,PRT-7_1,electricity,gw,0.04800920220569301
62,wind_offshore,PRT-9_1,electricity,gw,0.0470629938030098
62,wind_onshore,PRT-10_1,electricity,gw,1.5884002494857
62,wind_onshore,PRT-14_1,electricity,gw,0.016951162296549735
62,wind_onshore,PRT-15_1,electricity,gw,0.022311257644921766
62,wind_onshore,PRT-16_1,electricity,gw,0.025201007215897263
62,wind_onshore,PRT-17_1,electricity,gw,0.017381538665291595
62,wind_onshore,PRT-18_1,electricity,gw,0.4040101276352
62,wind_onshore,PRT-19_1,electricity,gw,0.3065980571382
62,wind_onshore,PRT-1_1,electricity,gw,0.030902025980813784
62,wind_onshore,PRT-20_1,electricity,gw,0.4054362422599
62,wind_onshore,PRT-3_1,electricity,gw,0.0007246093961317731
62,wind_onshore,PRT-4_1,electricity,gw,0.2595495232245
62,wind_onshore,PRT-5_1,electricity,gw,0.40186987545389996
62,wind_onshore,PRT-6_1,electricity,gw,2.9624041691177
62,wind_onshore,PRT-7_1,electricity,gw,0.3056852313871
62,wind_onshore,PRT-9_1,electricity,gw,10.3714302632314
63,ccgt,PRT_1,electricity,gw,0.2181847007493
63,ccgt,PRT_2,electricity,gw,0.46404389084729997
63,chp_biofuel_extraction,PRT_1,electricity,gw,0.015326681706325675
63,chp_biofuel_extraction,PRT_1,heat,gw,0.022543656298693426
63,chp_biofuel_extraction,PRT_2,electricity,gw,0.013894360347471692
63,chp_biofuel_extraction,PRT_2,heat,gw,0.020055710808959813
63,chp_hydrogen,PRT_1,electricity,gw,0.00839480425589445
63,chp_hydrogen,PRT_1,heat,gw,0.01552755963600113
63,chp_hydrogen,PRT_2,electricity,gw,0.00875370690276738
63,chp_hydrogen,PRT_2,heat,gw,0.016768400796945648
63,chp_methane_extraction,PRT_1,electricity,gw,0.019017202989820948
63,chp_methane_extraction,PRT_1,heat,gw,0.006502607874735741
63,chp_methane_extraction,PRT_2,electricity,gw,0.020454909569363175
63,chp_methane_extraction,PRT_2,heat,gw,0.007408864638750019
63,chp_wte_back_pressure,PRT_1,electricity,gw,0.08020763885097591
63,chp_wte_back_pressure,PRT_1,heat,gw,0.008184112840089451
63,chp_wte_back_pressure,PRT_2,electricity,gw,0.07866701693938626
63,chp_wte_back_pressure,PRT_2,heat,gw,0.008725127506217423
63,electrolysis,PRT_1,hydrogen,gw,0.0045859069454375805
63,electrolysis,PRT_2,hydrogen,gw,6.011030386933499
63,existing_pv,PRT-10_1,electricity,gw,0.2
63,existing_pv,PRT-12_1,electricity,gw,0.1
63,existing_pv,PRT-15_1,electricity,gw,0.2
63,existing_pv,PRT-3_1,electricity,gw,0.5
63,existing_pv,PRT-9_1,electricity,gw,0.1
63,existing_wind,PRT-10_1,electricity,gw,0.11
63,existing_wind,PRT-11_1,electricity,gw,0.43
63,existing_wind,PRT-12_1,electricity,gw,0.1
63,existing_wind,PRT-15_1,electricity,gw,0.11999999999989999
63,existing_wind,PRT-16_1,electricity,gw,0.030000000000000002
63,existing_wind,PRT-17_1,electricity,gw,0.08
63,existing_wind,PRT-18_1,electricity,gw,0.83
63,existing_wind,PRT-19_1,electricity,gw,0.7699999999999999
63,existing_wind,PRT-1_1,electricity,gw,0.060000000000000005
63,existing_wind,PRT-20_1,electricity,gw,0.82
63,existing_wind,PRT-3_1,electricity,gw,0.13999999999999999
63,existing_wind,PRT-4_1,electricity,gw,0.35
63,existing_wind,PRT-5_1,electricity,gw,0.1799999999999
63,existing_wind,PRT-6_1,electricity,gw,0.67
63,existing_wind,PRT-7_1,electricity,gw,0.4799999999999
63,existing_wind,PRT-9_1,electricity,gw,0.23
63,hydro_reservoir,PRT_1,electricity,gw,1.1303999999999998
63,hydro_reservoir,PRT_2,electricity,gw,0.205
63,hydro_run_of_river,PRT_1,electricity,gw,1.4028
63,hydro_run_of_river,PRT_2,electricity,gw,0.2127
63,open_field_pv,PRT-10_1,electricity,gw,16.8621074891058
63,open_field_pv,PRT-14_1,electricity,gw,0.009231834963104731
63,open_field_pv,PRT-15_1,electricity,gw,0.00960391740101794
63,open_field_pv,PRT-16_1,electricity,gw,0.005390736304805294
63,open_field_pv,PRT-17_1,electricity,gw,0.004267843020708494
63,open_field_pv,PRT-18_1,electricity,gw,0.007653545269243644
63,open_field_pv,PRT-19_1,electricity,gw,0.001170150871836407
63,open_field_pv,PRT-20_1,electricity,gw,0.0005596419426934565
63,open_field_pv,PRT-3_1,electricity,gw,26.6821789980979
63,open_field_pv,PRT-4_1,electricity,gw,0.010166175392937743
63,open_field_pv,PRT-5_1,electricity,gw,0.0021000183372424435
63,open_field_pv,PRT-7_1,electricity,gw,0.8214606361305
63,open_field_pv,PRT-8_1,electricity,gw,0.00918496998433465
63,pumped_hydro,PRT_1,electricity,gw,3.126
63,pumped_hydro,PRT_2,electricity,gw,0.514
63,roof_mounted_pv,PRT-10_1,electricity,gw,0.001189081051900577
63,roof_mounted_pv,PRT-11_1,electricity,gw,0.0021343197606500885
63,roof_mounted_pv,PRT-12_1,electricity,gw,0.004785802289996065
63,roof_mounted_pv,PRT-15_1,electricity,gw,0.003764230442406363
63,roof_mounted_pv,PRT-16_1,electricity,gw,0.0028466425661109952
63,roof_mounted_pv,PRT-17_1,electricity,gw,0.0031205814286270716
63,roof_mounted_pv,PRT-18_1,electricity,gw,0.0013053574925616304
63,roof_mounted_pv,PRT-19_1,electricity,gw,0.0008475944995627744
63,roof_mounted_pv,PRT-20_1,electricity,gw,0.001350048842431779
63,roof_mounted_pv,PRT-3_1,electricity,gw,0.0006668221599123338
63,roof_mounted_pv,PRT-4_1,electricity,gw,0.0031624579197578905
63,roof_mounted_pv,PRT-5_1,electricity,gw,0.0007288284748254208
63,roof_mounted_pv,PRT-6_1,electricity,gw,0.0012179014155407678
63,roof_mounted_pv,PRT-7_1,electricity,gw,0.0014810611126837541
63,roof_mounted_pv,PRT-8_1,electricity,gw,0.000754085569627776
63,roof_mounted_pv,PRT-9_1,electricity,gw,0.002392164497073785
63,wind_offshore,PRT-11_1,electricity,gw,0.0051966337026683315
63,wind_offshore,PRT-12_1,electricity,gw,0.006057101435691385
63,wind_offshore,PRT-15_1,electricity,gw,0.0055202923580260094
63,wind_offshore,PRT-16_1,electricity,gw,0.001165618714687954
63,wind_offshore,PRT-17_1,electricity,gw,0.008808547149694214
63,wind_offshore,PRT-18_1,electricity,gw,0.004558833756325423
63,wind_offshore,PRT-1_1,electricity,gw,0.0027449331928192724
63,wind_offshore,PRT-20_1,electricity,gw,0.0005464965911046675
63,wind_offshore,PRT-3_1,electricity,gw,0.0011883559878259245
63,wind_offshore,PRT-4_1,electricity,gw,0.0012138018401126
63,wind_offshore,PRT-7_1,electricity,gw,0.004207500994140131
63,wind_offshore,PRT-9_1,electricity,gw,0.00831133717585924
63,wind_onshore,PRT-10_1,electricity,gw,0.000937506220140783
63,wind_onshore,PRT-11_1,electricity,gw,2.5217576662364998
63,wind_onshore,PRT-12_1,electricity,gw,1.9489607129911
63,wind_onshore,PRT-14_1,electricity,gw,1.9079134273322
63,wind_onshore,PRT-15_1,electricity,gw,0.005377746829354493
63,wind_onshore,PRT-16_1,electricity,gw,0.0408838395699125
63,wind_onshore,PRT-17_1,electricity,gw,0.8876948409535
63,wind_onshore,PRT-18_1,electricity,gw,0.0034040931676166484
63,wind_onshore,PRT-19_1,electricity,gw,0.004104680933669919
63,wind_onshore,PRT-1_1,electricity,gw,0.0029941247538800195
63,wind_onshore,PRT-20_1,electricity,gw,0.0027348519869282687
63,wind_onshore,PRT-3_1,electricity,gw,10.434848694385899
63,wind_onshore,PRT-4_1,electricity,gw,0.0034108442314120416
63,wind_onshore,PRT-5_1,electricity,gw,0.005245627964031514
63,wind_onshore,PRT-6_1,electricity,gw,0.0006446192443178376
63,wind_onshore,PRT-7_1,electricity,gw,0.004034714780304471
63,wind_onshore,PRT-8_1,electricity,gw,5.3093038703461
64,ccgt,PRT_1,electricity,gw,0.47314307563019997
64,ccgt,PRT_2,electricity,gw,0.7073301882867
64,chp_biofuel_extraction,PRT_1,electricity,gw,0.06376591582957498
64,chp_biofuel_extraction,PRT_1,heat,gw,0.09826988548592873
64,chp_biofuel_extraction,PRT_2,electricity,gw,0.07570959846680134
64,chp_biofuel_extraction,PRT_2,heat,gw,0.1173179324283
64,chp_hydrogen,PRT_1,electricity,gw,0.027338486273292932
64,chp_hydrogen,PRT_1,heat,gw,0.05499694357624876
64,chp_hydrogen,PRT_2,electricity,gw,0.028197876322981843
64,chp_hydrogen,PRT_2,heat,gw,0.060117313519950755
64,chp_methane_extraction,PRT_1,electricity,gw,0.06477331262068757
64,chp_methane_extraction,PRT_1,heat,gw,0.023041575570700003
64,chp_methane_extraction,PRT_2,electricity,gw,0.0692063541927914
64,chp_methane_extraction,PRT_2,heat,gw,0.02476167592219211
64,chp_wte_back_pressure,PRT_1,electricity,gw,0.0906882937199325
64,chp_wte_back_pressure,PRT_1,heat,gw,0.039633503902130045
64,chp_wte_back_pressure,PRT_2,electricity,gw,0.08940763798460405
64,chp_wte_back_pressure,PRT_2,heat,gw,0.03718605799859289
64,electrolysis,PRT_1,hydrogen,gw,4.5626095473955
64,electrolysis,PRT_2,hydrogen,gw,0.005807631764277142
64,existing_pv,PRT-10_1,electricity,gw,0.2
64,existing_pv,PRT-12_1,electricity,gw,0.1
64,existing_pv,PRT-15_1,electricity,gw,0.2
64,existing_pv,PRT-3_1,electricity,gw,0.5
64,existing_pv,PRT-9_1,electricity,gw,0.1
64,existing_wind,PRT-10_1,electricity,gw,0.11
64,existing_wind,PRT-11_1,electricity,gw,0.43
64,existing_wind,PRT-12_1,electricity,gw,0.1
64,existing_wind,PRT-15_1,electricity,gw,0.11999999999989999
64,existing_wind,PRT-16_1,electricity,gw,0.030000000000000002
64,existing_wind,PRT-17_1,electricity,gw,0.08
64,existing_wind,PRT-18_1,electricity,gw,0.83
64,existing_wind,PRT-19_1,electricity,gw,0.7699999999999999
64,existing_wind,PRT-1_1,electricity,gw,0.060000000000000005
64,existing_wind,PRT-20_1,electricity,gw,0.82
64,existing_wind,PRT-3_1,electricity,gw,0.13999999999999999
64,existing_wind,PRT-4_1,electricity,gw,0.35
64,existing_wind,PRT-5_1,electricity,gw,0.1799999999999
64,existing_wind,PRT-6_1,electricity,gw,0.67
64,existing_wind,PRT-7_1,electricity,gw,0.4799999999999
64,existing_wind,PRT-9_1,electricity,gw,0.23
64,hydro_reservoir,PRT_1,electricity,gw,1.1303999999999998
64,hydro_reservoir,PRT_2,electricity,gw,0.205
64,hydro_run_of_river,PRT_1,electricity,gw,1.4028
64,hydro_run_of_river,PRT_2,electricity,gw,0.2127
64,open_field_pv,PRT-11_1,electricity,gw,10.926941615473101
64,open_field_pv,PRT-12_1,electricity,gw,0.4827720872223
64,open_field_pv,PRT-14_1,electricity,gw,0.4655747560843
64,open_field_pv,PRT-15_1,electricity,gw,0.0017538019327917982
64,open_field_pv,PRT-16_1,electricity,gw,0.4168369743328
64,open_field_pv,PRT-17_1,electricity,gw,0.5312860919973
64,open_field_pv,PRT-18_1,electricity,gw,0.008262774311418834
64,open_field_pv,PRT-19_1,electricity,gw,0.5472504605998001
64,open_field_pv,PRT-20_1,electricity,gw,0.6967699521827
64,open_field_pv,PRT-4_1,electricity,gw,0.003676555259502454
64,open_field_pv,PRT-5_1,electricity,gw,0.7867323550191999
64,open_field_pv,PRT-6_1,electricity,gw,14.2991664600533
64,open_field_pv,PRT-8_1,electricity,gw,0.5458638951550999
64,open_field_pv,PRT-9_1,electricity,gw,13.426343294542699
64,pumped_hydro,PRT_1,electricity,gw,3.126
64,pumped_hydro,PRT_2,electricity,gw,0.514
